"Package","User","Installed"
"DAMisc",40,1
"data.table",40,1
"DatABEL",40,1
"dataframes2xls",40,1
"datamap",40,1
"date",40,0
"Davies",40,0
"DBI",40,1
"dblcens",40,1
"dcemri",40,0
"dcemriS4",40,1
"DCGL",40,1
"dclone",40,1
"DCluster",40,1
"ddesolve",40,1
"DDHFm",40,0
"ddst",40,1
"deal",40,1
"debug",40,1
"decon",40,1
"Deducer",40,0
"DeducerExtras",40,0
"DeducerPlugInExample",40,1
"Defaults",40,1
"degenes",40,0
"degreenet",40,1
"deldir",40,0
"delftfews",40,1
"delt",40,1
"DEMEtics",40,1
"demography",40,1
"denpro",40,1
"denstrip",40,0
"DEoptim",40,1
"Depela",40,0
"depmix",40,1
"depmixS4",40,1
"depth",40,1
"descr",40,1
"DescribeDisplay",40,1
"Design",40,1
"DesignPatterns",40,0
"desirability",40,1
"desire",40,1
"deSolve",40,1
"Devore5",40,1
"Devore6",40,1
"Devore7",40,1
"dglm",40,0
"DiagnosisMed",40,0
"diagram",40,0
"diamonds",40,0
"dice",40,0
"DiceDesign",40,1
"DiceEval",40,1
"DiceKriging",40,1
"DiceOptim",40,1
"dichromat",40,1
"dicionariosIBGE",40,1
"DierckxSpline",40,0
"diffractometry",40,0
"diffusionMap",40,1
"difR",40,1
"digeR",40,1
"digest",40,0
"digitize",40,0
"diptest",40,1
"dirmult",40,1
"diseasemapping",40,0
"dismo",40,1
"dispmod",40,1
"distory",40,1
"distr",40,0
"distrDoc",40,0
"distrEllipse",40,1
"distrEx",40,0
"distributions",40,1
"DistributionUtils",40,1
"distrMod",40,1
"distrSim",40,1
"distrTeach",40,1
"distrTEst",40,0
"divagis",40,1
"diveMove",40,0
"DiversitySampler",40,0
"dlm",40,1
"dlmap",40,1
"dlnm",40,1
"doBy",40,0
"DoE.base",40,1
"DoE.wrapper",40,1
"doMC",40,1
"doMPI",40,1
"doRedis",40,1
"DoseFinding",40,1
"DOSim",40,0
"doSNOW",40,0
"dplR",40,0
"dpmixsim",40,0
"DPpackage",40,1
"dr",40,1
"drc",40,1
"drfit",40,1
"DRI",40,1
"drm",40,1
"dse",40,0
"dse1",40,1
"dse2",40,0
"DSpat",40,1
"DTDA",40,1
"dti",40,0
"DTK",40,1
"dtt",40,0
"dtw",40,0
"dummies",40,1
"dvfBm",40,1
"dyad",40,1
"dyn",40,1
"dynamicGraph",40,1
"dynamicTreeCut",40,1
"dynamo",40,1
"dynaTree",40,1
"dynCorr",40,1
"dynGraph",40,0
"dynlm",40,1
"e1071",40,0
"earth",40,1
"eba",40,1
"EbayesThresh",40,1
"ebdbNet",40,1
"Ecdat",40,1
"ecespa",40,1
"eco",40,1
"ecodist",40,1
"ecolMod",40,1
"ecoreg",40,1
"edci",40,1
"EDR",40,1
"edrGraphicalTools",40,1
"edtdbg",40,1
"EffectiveDose",40,1
"effects",40,0
"egonet",40,1
"eha",40,1
"eigenmodel",40,1
"eiPack",40,0
"el.convex",40,1
"elasticnet",40,1
"elec",40,1
"ElectroGraph",40,1
"ElemStatLearn",40,1
"ellipse",40,1
"elliptic",40,1
"elrm",40,1
"EMC",40,1
"EMCC",40,1
"EMD",40,0
"emdbook",40,1
"EMJumpDiffusion",40,1
"emme2",40,1
"emoa",40,1
"emplik",40,0
"emplik2",40,1
"EMT",40,1
"emu",40,1
"emulator",40,1
"endogMNP",40,0
"energy",40,1
"EngrExpt",40,0
"EnQuireR",40,1
"ensembleBMA",40,1
"entropy",40,1
"envelope",40,1
"Epi",40,1
"epibasix",40,1
"epicalc",40,0
"epinet",40,0
"epiR",40,1
"epitools",40,1
"epsi",40,1
"EQL",40,1
"eqtl",40,0
"equate",40,1
"EquiNorm",40,1
"equivalence",40,1
"ergm",40,1
"eRm",40,1
"esd4all",40,0
"estout",40,1
"ETC",40,1
"etm",40,1
"EvalEst",40,1
"evaluate",40,1
"evd",40,1
"evdbayes",40,1
"eVenn",40,1
"EVER",40,0
"evir",40,1
"exact2x2",40,0
"exactci",40,0
"exactLoglinTest",40,1
"exactmaxsel",40,1
"exactRankTests",40,0
"exams",40,1
"ExPD2D",40,1
"expectreg",40,1
"experiment",40,0
"expert",40,1
"expm",40,1
"expsmooth",40,0
"extracat",40,1
"extRemes",40,0
"extremevalues",40,0
"ez",40,1
"FactoClass",40,1
"FactoMineR",40,1
"Fahrmeir",40,1
"FAiR",40,1
"fame",40,1
"FAMT",40,0
"far",40,0
"faraway",40,1
"fArma",40,0
"farmR",40,1
"fAsianOptions",40,0
"fAssets",40,0
"fast",40,1
"fastICA",40,1
"favir",40,1
"fBasics",40,1
"fbati",40,1
"FBN",40,1
"fBonds",40,0
"fCalendar",40,1
"fCertificates",40,1
"fCopulae",40,1
"FD",40,0
"fda",40,1
"fdim",40,1
"fdrtool",40,1
"fds",40,1
"fdth",40,1
"feature",40,1
"fechner",40,1
"fEcofin",40,0
"FEST",40,1
"fExoticOptions",40,0
"fExtremes",40,1
"ff",40,1
"ffmanova",40,1
"fftw",40,1
"fgac",40,1
"fGarch",40,0
"FGN",40,0
"fgui",40,1
"fields",40,1
"FieldSim",40,1
"filehash",40,1
"filehashSQLite",40,0
"fImport",40,1
"financial",40,1
"fingerprint",40,1
"FinTS",40,1
"fisheyeR",40,1
"fishmethods",40,0
"fit4NM",40,1
"FitAR",40,1
"FitARMA",40,0
"fitdistrplus",40,0
"FITSio",40,1
"FKF",40,1
"flashClust",40,1
"flexclust",40,1
"flexCrossHaz",40,1
"flexmix",40,1
"flsa",40,1
"flubase",40,1
"Flury",40,1
"fma",40,0
"FME",40,1
"fmri",40,1
"fmsb",40,1
"fMultivar",40,1
"FNN",40,1
"fNonlinear",40,0
"foba",40,1
"fOptions",40,1
"foreach",40,1
"forecast",40,1
"foreign",40,1
"forensic",40,1
"forensim",40,1
"fork",40,1
"formatR",40,0
"Formula",40,0
"formula.tools",40,1
"fortunes",40,1
"forward",40,1
"fossil",40,0
"fpc",40,1
"fpca",40,0
"fPortfolio",40,0
"fpow",40,1
"fptdApprox",40,0
"fracdiff",40,1
"FracSim",40,0
"fractal",40,1
"fractalrock",40,1
"frailtypack",40,1
"FRB",40,1
"frbf",40,1
"fRegression",40,0
"freqMAP",40,1
"FrF2",40,1
"FrF2.catlg128",40,1
"frontier",40,1
"FSelector",40,0
"fSeries",40,1
"fso",40,1
"FTICRMS",40,1
"ftnonpar",40,1
"fTrading",40,1
"fts",40,1
"ftsa",40,1
"FunCluster",40,1
"FunctSNP",40,1
"fUnitRoots",40,1
"FunNet",40,1
"futile",40,0
"futile.any",40,0
"futile.logger",40,1
"futile.matrix",40,0
"futile.options",40,1
"futile.paradigm",40,1
"fUtilities",40,0
"fuzzyFDR",40,1
"fuzzyOP",40,1
"fuzzyRankTests",40,1
"fwdmsa",40,1
"fxregime",40,0
"g.data",40,0
"G1DBN",40,0
"gafit",40,1
"gam",40,1
"gamair",40,0
"GAMBoost",40,1
"GAMens",40,1
"gamesNws",40,1
"gamlss",40,1
"gamlss.add",40,1
"gamlss.cens",40,1
"gamlss.data",40,1
"gamlss.demo",40,1
"gamlss.dist",40,1
"gamlss.mx",40,1
"gamlss.nl",40,0
"gamlss.tr",40,0
"gamlss.util",40,0
"gamm4",40,0
"gap",40,1
"gaussDiff",40,1
"gausspred",40,1
"gbev",40,1
"gbm",40,1
"gbs",40,0
"gcExplorer",40,1
"gclus",40,0
"gcmrec",40,1
"gcolor",40,1
"gdata",40,0
"GDD",40,1
"gee",40,1
"geepack",40,1
"geiger",40,0
"GenABEL",40,1
"genalg",40,1
"gene2pathway",40,1
"geneARMA",40,1
"Geneclust",40,1
"GeneCycle",40,0
"GeneF",40,1
"genefu",40,1
"Geneland",40,1
"geneListPie",40,1
"GeneNet",40,0
"GeneralizedHyperbolic",40,1
"GeneReg",40,1
"genetics",40,1
"GenKern",40,1
"genomatic",40,1
"genoPlotR",40,1
"geofd",40,1
"GEOmap",40,1
"geomapdata",40,0
"geometry",40,1
"geonames",40,1
"geophys",40,1
"geoR",40,1
"geoRglm",40,0
"geosphere",40,1
"GeoXp",40,1
"geozoo",40,0
"getopt",40,0
"GEVcdn",40,1
"GExMap",40,0
"GGally",40,0
"ggm",40,0
"GGMselect",40,1
"ggplot2",40,1
"ghyp",40,1
"gibbs.met",40,1
"GillespieSSA",40,0
"giRaph",40,1
"glasso",40,0
"gld",40,0
"GLDEX",40,1
"gllm",40,1
"glmdm",40,1
"glmmAK",40,0
"GLMMarp",40,0
"glmmBUGS",40,0
"glmmML",40,1
"glmnet",40,1
"glmpath",40,1
"glmperm",40,1
"glmulti",40,1
"glpk",40,1
"gmaps",40,0
"gmm",40,1
"gmodels",40,0
"gmp",40,0
"gmt",40,1
"gmvalid",40,1
"gnm",40,1
"gnumeric",40,1
"goalprog",40,1
"gof",40,1
"GOFSN",40,1
"gogarch",40,1
"GOSim",40,1
"GPArotation",40,1
"gpclib",40,1
"gPdtest",40,1
"gplots",40,0
"gpls",40,1
"GPseq",40,1
"gputools",40,0
"grade",40,1
"gRain",40,1
"granova",40,1
"graph",40,0
"gRapHD",40,1
"graphicsQC",40,0
"GRASS",40,1
"GrassmannOptim",40,1
"gRbase",40,1
"gRc",40,1
"gregmisc",40,1
"gridBase",40,1
"gridExtra",40,0
"GridR",40,0
"grImport",40,1
"grofit",40,0
"grouped",40,0
"GroupSeq",40,1
"grplasso",40,1
"grpreg",40,0
"GRRGI",40,1
"grt",40,1
"GSA",40,0
"gsarima",40,1
"gsc",40,1
"gsDesign",40,1
"gsl",40,0
"GSM",40,1
"gss",40,0
"gstat",40,1
"gsubfn",40,1
"gtools",40,1
"Guerry",40,0
"gumbel",40,1
"gvlma",40,1
"GWAF",40,1
"GWASExactHW",40,1
"gWidgets",40,1
"gWidgetsRGtk2",40,0
"gWidgetsrJava",40,1
"gWidgetstcltk",40,1
"gWidgetsWWW",40,1
"GWRM",40,1
"haarfisz",40,1
"hacks",40,0
"HadoopStreaming",40,1
"halp",40,0
"hapassoc",40,0
"HapEstXXR",40,1
"HAPim",40,0
"Haplin",40,0
"haplo.ccs",40,0
"haplo.stats",40,1
"HaploSim",40,1
"hapsim",40,0
"HardyWeinberg",40,1
"hash",40,0
"hbim",40,1
"hbmem",40,1
"hda",40,1
"HDclassif",40,1
"hddplot",40,0
"hdeco",40,0
"hdf5",40,0
"HDMD",40,0
"hdrcde",40,1
"heatmap.plus",40,0
"heavy",40,1
"helloJavaWorld",40,1
"heplots",40,1
"hergm",40,1
"hett",40,1
"hexbin",40,1
"hexView",40,0
"HFWutils",40,1
"hgam",40,0
"hglm",40,1
"HGLMMM",40,0
"HH",40,1
"HI",40,1
"HiddenMarkov",40,0
"hier.part",40,0
"hierfstat",40,0
"highlight",40,0
"hints",40,1
"HistData",40,1
"histogram",40,1
"hlr",40,1
"Hmisc",40,1
"HMM",40,1
"hmm.discnp",40,1
"HMR",40,1
"homals",40,1
"homtest",40,1
"hopach",40,1
"hot",40,1
"hotspots",40,1
"howmany",40,1
"HSAUR",40,1
"HSAUR2",40,1
"hsmm",40,1
"HTMLUtils",40,1
"hts",40,0
"httpRequest",40,1
"hwde",40,1
"HWEBayes",40,1
"HWEintrinsic",40,0
"hwriter",40,1
"hybridHclust",40,0
"HybridMC",40,0
"hydrogeo",40,1
"HydroMe",40,0
"hydrosanity",40,1
"HyperbolicDist",40,0
"hyperdirichlet",40,0
"hypergeo",40,1
"hyperSpec",40,1
"ibdreg",40,1
"ibr",40,1
"IBrokers",40,1
"iBUGS",40,1
"ic.infer",40,1
"ic50",40,1
"ICE",40,0
"ICEinfer",40,0
"Icens",40,1
"iCluster",40,0
"icomp",40,0
"ICS",40,1
"ICSNP",40,1
"identity",40,1
"IDPmisc",40,1
"IFP",40,1
"ifs",40,1
"ifultools",40,1
"iGenomicViewer",40,1
"igraph",40,1
"igraphtosonia",40,1
"iid.test",40,0
"Imap",40,1
"imprProbEst",40,1
"impute",40,0
"imputeMDR",40,0
"ineq",40,1
"influence.ME",40,0
"infotheo",40,1
"IniStatR",40,1
"inline",40,0
"inlinedocs",40,1
"intamap",40,1
"intamapInteractive",40,1
"intcox",40,1
"integrativeME",40,1
"integrOmics",40,1
"interactivity",40,1
"interval",40,1
"intervals",40,1
"introgress",40,0
"iplots",40,1
"ipred",40,1
"IPSUR",40,1
"ipw",40,1
"IQCC",40,1
"irr",40,1
"irtoys",40,1
"irtProb",40,1
"ISA",40,1
"isa2",40,0
"isdals",40,1
"ismev",40,1
"Iso",40,1
"ISOcodes",40,1
"IsoGene",40,0
"isopam",40,1
"isotone",40,1
"isva",40,0
"ISwR",40,1
"iterators",40,0
"itertools",40,1
"its",40,1
"ivivc",40,1
"JADE",40,1
"JavaGD",40,0
"JGR",40,1
"jit",40,0
"JJcorr",40,1
"JM",40,1
"jointDiag",40,1
"JointModeling",40,1
"JOP",40,1
"JudgeIt",40,0
"kappalab",40,1
"Kendall",40,1
"kerfdr",40,1
"kernelPop",40,0
"kernlab",40,0
"KernSmooth",40,0
"KFAS",40,1
"kin.cohort",40,0
"kinfit",40,1
"kinship",40,1
"kknn",40,1
"klaR",40,1
"klin",40,1
"km.ci",40,1
"kmi",40,0
"kml",40,1
"kml3d",40,0
"KMsurv",40,1
"knncat",40,1
"knnflex",40,1
"knorm",40,1
"kohonen",40,1
"ks",40,1
"kst",40,0
"kza",40,1
"kzft",40,0
"kzs",40,0
"labdsv",40,1
"labeltodendro",40,0
"labstatR",40,1
"laeken",40,1
"lago",40,1
"LambertW",40,1
"lancet.iraqmortality",40,0
"languageR",40,1
"lars",40,1
"laser",40,1
"lasso2",40,1
"latdiag",40,0
"latentnet",40,1
"lattice",40,0
"latticedl",40,1
"latticeExtra",40,0
"latticist",40,0
"lavaan",40,1
"lawstat",40,1
"lazy",40,0
"lcd",40,1
"lcda",40,1
"lcmm",40,0
"lda",40,0
"lda.cv",40,1
"ldbounds",40,0
"ldDesign",40,1
"LDdiag",40,0
"LDheatmap",40,1
"LDtests",40,1
"leaps",40,1
"LearnBayes",40,0
"LearnEDA",40,1
"leiv",40,0
"lemma",40,1
"lga",40,1
"lgtdl",40,1
"lhs",40,0
"LiblineaR",40,1
"LIM",40,1
"limitplot",40,1
"limSolve",40,1
"linprog",40,0
"list",40,1
"LIStest",40,1
"ljr",40,1
"LLAhclust",40,1
"LLdecomp",40,0
"lme4",40,1
"lmec",40,1
"lmeSplines",40,1
"LMGene",40,1
"lmm",40,1
"lmodel2",40,1
"lmom",40,1
"lmomco",40,1
"Lmoments",40,1
"lmomRFA",40,1
"lmPerm",40,1
"lmtest",40,1
"localdepth",40,1
"locfit",40,0
"locpol",40,1
"lodplot",40,1
"log10",40,1
"LogConcDEAD",40,1
"logcondens",40,1
"logging",40,0
"LogicForest",40,1
"LogicReg",40,0
"logistf",40,1
"LogitNet",40,1
"loglognorm",40,1
"logregperm",40,1
"logspline",40,1
"lokern",40,0
"longitudinal",40,1
"longitudinalData",40,1
"longmemo",40,0
"longRPart",40,1
"LoopAnalyst",40,1
"lordif",40,1
"lossDev",40,1
"LowRankQP",40,1
"lpc",40,1
"lpridge",40,1
"lpSolve",40,1
"lpSolveAPI",40,1
"lqa",40,1
"LS2W",40,0
"lsa",40,1
"lspls",40,1
"lss",40,1
"ltm",40,0
"ltsa",40,1
"lubridate",40,0
"luca",40,0
"maanova",40,1
"MAc",40,1
"MAclinical",40,1
"MAd",40,1
"MADAM",40,1
"magic",40,1
"magma",40,1
"magnets",40,1
"MAMA",40,1
"MAMSE",40,1
"mapdata",40,1
"mapLD",40,0
"mapproj",40,1
"mapReduce",40,1
"maps",40,1
"maptools",40,1
"maptree",40,0
"mAr",40,1
"mar1s",40,1
"marelac",40,0
"marelacTeaching",40,1
"marg",40,1
"marginalmodelplots",40,1
"marginTree",40,1
"MarkedPointProcess",40,1
"MARSS",40,1
"MASS",40,0
"MasterBayes",40,1
"Matching",40,1
"MatchIt",40,1
"mathgraph",40,1
"maticce",40,1
"matlab",40,1
"Matrix",40,1
"matrixcalc",40,1
"MatrixModels",40,1
"matrixStats",40,1
"MaXact",40,1
"maxLik",40,0
"maxstat",40,1
"MBA",40,1
"MBESS",40,0
"mblm",40,1
"mbmdr",40,1
"mboost",40,0
"mc2d",40,1
"MCAPS",40,1
"mcclust",40,1
"MCE",40,1
"mcgibbsit",40,1
"MChtest",40,1
"mclogit",40,0
"mclust",40,1
"mcmc",40,0
"MCMCglmm",40,1
"MCMChybridGP",40,1
"MCMCpack",40,1
"mcmcplots",40,1
"mco",40,1
"Mcomp",40,1
"MCPAN",40,1
"MCPMod",40,1
"mcsm",40,1
"mda",40,0
"meboot",40,1
"mecdf",40,1
"medAdherence",40,1
"mediation",40,1
"mefa",40,1
"meifly",40,1
"memisc",40,0
"MEMSS",40,1
"merror",40,1
"meta",40,1
"MetabolAnalyze",40,1
"Metabonomic",40,1
"metacor",40,0
"metafor",40,0
"metaMA",40,0
"MFDA",40,1
"MFDF",40,1
"mFilter",40,0
"mfp",40,1
"mgcv",40,0
"mhsmm",40,1
"mhurdle",40,1
"mi",40,0
"mice",40,0
"micEcon",40,1
"micEconAids",40,1
"micEconCES",40,1
"micEconSNQP",40,0
"MIfuns",40,1
"migui",40,1
"MImix",40,1
"mimR",40,1
"minet",40,1
"miniGUI",40,1
"minpack.lm",40,1
"minqa",40,1
"minxent",40,1
"mirf",40,1
"misc3d",40,1
"MiscPsycho",40,1
"miscTools",40,0
"missMDA",40,1
"mitools",40,1
"mix",40,0
"mixAK",40,1
"mixdist",40,0
"mixer",40,1
"mixfdr",40,1
"mixlow",40,1
"mixOmics",40,1
"mixPHM",40,1
"mixRasch",40,1
"mixreg",40,0
"MixSim",40,0
"mixsmsn",40,1
"mixstock",40,1
"mixtools",40,1
"mkin",40,1
"MKLE",40,1
"MKmisc",40,1
"mlbench",40,1
"MLCM",40,1
"MLDA",40,1
"MLDS",40,1
"MLEcens",40,1
"mlegp",40,1
"mlmmm",40,1
"mlmRev",40,0
"mlogit",40,0
"mlogitBMA",40,0
"mmap",40,0
"mmcm",40,1
"MMG",40,0
"MMIX",40,1
"MMST",40,1
"MNM",40,1
"mnormt",40,1
"MNP",40,0
"moc",40,0
"MOCCA",40,1
"modeest",40,1
"modehunt",40,1
"ModelGood",40,1
"ModelMap",40,1
"modeltools",40,0
"modTempEff",40,0
"moduleColor",40,1
"mokken",40,1
"mombf",40,0
"moments",40,1
"mondate",40,1
"monmlp",40,1
"monomvn",40,1
"monoProc",40,1
"monreg",40,1
"moonsun",40,1
"MortalitySmooth",40,1
"MplusAutomation",40,1
"mpm",40,1
"mprobit",40,0
"mpt",40,1
"MPV",40,1
"mra",40,1
"mratios",40,0
"mrdrc",40,1
"mritc",40,1
"mrt",40,1
"msBreast",40,1
"MSBVAR",40,0
"msDilution",40,1
"mseq",40,1
"msm",40,0
"mspath",40,1
"msProcess",40,1
"msProstate",40,1
"mstate",40,1
"MSToolkit",40,1
"mtsc",40,1
"MTSKNN",40,0
"mugnet",40,1
"muhaz",40,1
"multcomp",40,1
"MultEq",40,1
"multic",40,1
"Multiclasstesting",40,1
"multicore",40,1
"multilevel",40,0
"multinomRob",40,1
"multipol",40,0
"multisensi",40,1
"multitaper",40,0
"multmod",40,1
"multtest",40,1
"MuMIn",40,1
"munfold",40,1
"munsell",40,1
"muRL",40,1
"muS2RC",40,1
"muscor",40,1
"mutatr",40,0
"mutoss",40,0
"mutossGUI",40,1
"muUtil",40,1
"mvabund",40,1
"mvbutils",40,1
"mvgraph",40,1
"mvna",40,1
"mvngGrAd",40,1
"mvnmle",40,1
"mvnormtest",40,1
"mvoutlier",40,1
"mvpart",40,1
"MVpower",40,1
"mvsf",40,1
"mvShapiroTest",40,1
"mvtBinaryEP",40,1
"mvtnorm",40,1
"mvtnormpcs",40,1
"nacopula",40,1
"NADA",40,0
"nanop",40,1
"nbpMatching",40,1
"NCBI2R",40,1
"ncdf",40,1
"ncdf4",40,1
"ncf",40,1
"ncomplete",40,1
"ncvreg",40,0
"NeatMap",40,1
"negenes",40,1
"neldermead",40,1
"NestedCohort",40,1
"NetCluster",40,1
"NetData",40,1
"NetIndices",40,1
"network",40,1
"networksis",40,1
"neuralnet",40,1
"nFactors",40,1
"nFDR",40,1
"nga",40,1
"nice",40,0
"NISTnls",40,1
"nlADG",40,1
"nleqslv",40,1
"nlme",40,1
"nlmeODE",40,1
"nlreg",40,1
"nlrwr",40,1
"nls2",40,1
"nlstools",40,1
"nlt",40,1
"nltm",40,1
"NMF",40,1
"NMFN",40,1
"NMMAPSlite",40,1
"NMRS",40,0
"nnc",40,1
"nnclust",40,1
"nnDiag",40,1
"nnet",40,1
"nnls",40,1
"nodeHarvest",40,1
"noia",40,1
"nonbinROC",40,0
"nonparaeff",40,0
"nonrandom",40,0
"nor1mix",40,1
"norm",40,1
"normalp",40,1
"NORMT3",40,1
"normwhn.test",40,1
"nortest",40,1
"noverlap",40,1
"np",40,1
"nparcomp",40,0
"nparLD",40,0
"nplplot",40,1
"npmc",40,1
"npmlreg",40,1
"nppbib",40,0
"npRmpi",40,1
"NRAIA",40,1
"nsRFA",40,1
"numDeriv",40,0
"nutshell",40,1
"nws",40,1
"OAIHarvester",40,1
"Oarray",40,1
"oblique.tree",40,1
"obsSens",40,1
"oc",40,1
"oce",40,1
"odesolve",40,1
"odfWeave",40,1
"odfWeave.survey",40,1
"ofp",40,1
"OjaNP",40,1
"OligoSpecificitySystem",40,1
"omd",40,1
"Oncotree",40,1
"onemap",40,1
"onion",40,1
"OPE",40,1
"openintro",40,1
"openNLP",40,0
"openNLPmodels.en",40,0
"openNLPmodels.es",40,1
"operator.tools",40,1
"operators",40,0
"optBiomarker",40,1
"optimbase",40,1
"optimsimplex",40,1
"optimx",40,1
"optmatch",40,0
"optparse",40,1
"optpart",40,1
"orderbook",40,1
"OrdFacReg",40,1
"ordinal",40,0
"OrdMonReg",40,0
"ORIClust",40,1
"orientlib",40,1
"orloca",40,1
"orloca.es",40,1
"ORMDR",40,0
"oro.dicom",40,1
"oro.nifti",40,0
"orth",40,1
"orthogonalsplinebasis",40,1
"orthopolynom",40,0
"ouch",40,0
"outliers",40,1
"oz",40,0
"p3state.msm",40,0
"pack",40,1
"packClassic",40,1
"packdep",40,1
"packS4",40,1
"PairViz",40,1
"pairwiseCI",40,1
"paleoMAS",40,1
"paleoTS",40,1
"paltran",40,1
"pamctdp",40,1
"pamm",40,1
"pamr",40,1
"pan",40,1
"panel",40,1
"papply",40,1
"paran",40,0
"pARccs",40,1
"parcor",40,1
"parser",40,1
"partDSA",40,1
"partitionMetric",40,1
"partitions",40,0
"party",40,1
"parviol",40,1
"pastecs",40,1
"PASWR",40,1
"pathmox",40,0
"pbatR",40,1
"PBSadmb",40,1
"PBSddesolve",40,1
"PBSmapping",40,1
"PBSmodelling",40,0
"pcalg",40,1
"pcaPP",40,1
"PCIT",40,1
"PCS",40,1
"pcse",40,1
"pcurve",40,0
"Peaks",40,1
"pear",40,1
"PearsonDS",40,1
"PearsonICA",40,1
"pec",40,1
"pedantics",40,1
"pedigree",40,1
"pedigreemm",40,1
"pegas",40,1
"penalized",40,1
"penalizedSVM",40,1
"pendensity",40,1
"peperr",40,1
"PerformanceAnalytics",40,1
"perm",40,1
"permax",40,1
"permtest",40,1
"PermuteNGS",40,1
"perturb",40,1
"PET",40,0
"pga",40,1
"pgam",40,0
"pgfSweave",40,0
"pgirmess",40,1
"pglm",40,1
"pGLS",40,1
"pgs",40,1
"phangorn",40,1
"pheno",40,0
"phitest",40,1
"phmm",40,1
"phpSerialize",40,1
"phull",40,1
"PhViD",40,1
"phybase",40,1
"phyclust",40,1
"phylobase",40,1
"phyloclim",40,1
"PHYLOGR",40,1
"picante",40,1
"pixmap",40,1
"PK",40,0
"PKfit",40,1
"PKgraph",40,1
"PKmodelFinder",40,1
"PKtools",40,1
"plan",40,1
"playwith",40,1
"plgp",40,1
"plink",40,1
"PLIS",40,1
"plm",40,1
"plotpc",40,1
"plotrix",40,1
"plotSEMM",40,1
"plRasch",40,1
"pls",40,1
"plsdof",40,1
"plsgenomics",40,1
"plspm",40,1
"plugdensity",40,0
"plus",40,1
"plyr",40,1
"PMA",40,1
"pmg",40,0
"pmlr",40,0
"pmml",40,1
"png",40,1
"poilog",40,1
"poistweedie",40,0
"poLCA",40,1
"polspline",40,0
"polyapost",40,1
"polycor",40,1
"polydect",40,1
"polynom",40,0
"PolynomF",40,1
"polysat",40,1
"polySegratio",40,1
"polySegratioMM",40,1
"Pomic",40,1
"pomp",40,1
"pooh",40,1
"popbio",40,1
"popPK",40,1
"portfolio",40,1
"portfolioSim",40,0
"POT",40,1
"potts",40,1
"powell",40,1
"powerGWASinteraction",40,0
"powerMediation",40,0
"powerSurvEpi",40,0
"PowerTOST",40,1
"ppls",40,1
"ppMeasures",40,0
"pps",40,0
"prabclus",40,1
"predbayescor",40,1
"PredictiveRegression",40,1
"predmixcor",40,0
"prefmod",40,1
"PresenceAbsence",40,1
"prettyR",40,1
"prim",40,1
"primer",40,1
"princurve",40,1
"prob",40,0
"ProbForecastGOP",40,1
"pROC",40,1
"ProDenICA",40,1
"prodlim",40,0
"profdpm",40,1
"ProfessR",40,1
"profileModel",40,1
"profr",40,1
"proftools",40,1
"proj4",40,1
"ProjectTemplate",40,1
"PropCIs",40,0
"proptest",40,0
"proto",40,1
"proxy",40,1
"PSAgraphics",40,1
"pscl",40,0
"pseudo",40,1
"psgp",40,1
"PSM",40,1
"pspearman",40,1
"pspline",40,1
"psy",40,1
"psych",40,1
"psychometric",40,0
"psychotree",40,0
"psyphy",40,1
"PTAk",40,1
"ptinpoly",40,0
"PtProcess",40,0
"ptw",40,1
"pvclass",40,0
"pvclust",40,0
"pwr",40,1
"PwrGSD",40,1
"pwt",40,0
"pyramid",40,1
"qAnalyst",40,0
"QCA",40,1
"QCA3",40,1
"QCAGUI",40,1
"qcc",40,1
"qlspack",40,1
"qp",40,1
"qpcR",40,1
"QRMlib",40,1
"qrnn",40,1
"QT",40,1
"qtl",40,1
"qtlbim",40,1
"qtlbook",40,1
"QTLNetworkR",40,1
"QuACN",40,0
"quadprog",40,1
"qualityTools",40,0
"qualV",40,0
"quantchem",40,1
"quantmod",40,1
"QuantPsyc",40,1
"quantreg",40,1
"quantregForest",40,1
"quaternions",40,0
"qvalue",40,1
"qvcalc",40,1
"R",40,1
"R.cache",40,1
"R.filesets",40,1
"R.huge",40,1
"R.matlab",40,1
"R.methodsS3",40,1
"R.oo",40,0
"R.rsp",40,1
"R.utils",40,1
"R2Cuba",40,1
"r2dRue",40,1
"R2HTML",40,0
"R2jags",40,1
"r2lh",40,1
"R2PPT",40,1
"R2wd",40,1
"R2WinBUGS",40,1
"R4dfp",40,1
"r4ss",40,1
"race",40,0
"rainbow",40,0
"rake",40,0
"ramps",40,1
"randaes",40,1
"RandForestGUI",40,1
"random",40,1
"random.polychor.pa",40,1
"RandomFields",40,1
"randomForest",40,1
"randomLCA",40,1
"randomSurvivalForest",40,1
"randtoolbox",40,1
"RandVar",40,1
"rangeMapper",40,1
"RankAggreg",40,1
"rankhazard",40,1
"RANN",40,1
"RArcInfo",40,1
"RaschSampler",40,1
"Rassoc",40,1
"raster",40,1
"rateratio.test",40,0
"Ratings",40,1
"rattle",40,1
"rAverage",40,1
"rbenchmark",40,0
"RBerkeley",40,1
"RBGL",40,1
"RBloomberg",40,1
"rbounds",40,1
"rbugs",40,0
"RC",40,0
"Rcapture",40,1
"rcdd",40,1
"rcdk",40,1
"rcdklibs",40,0
"Rcgmin",40,1
"Rcmdr",40,1
"RcmdrPlugin.DoE",40,1
"RcmdrPlugin.doex",40,0
"RcmdrPlugin.epack",40,1
"RcmdrPlugin.Export",40,1
"RcmdrPlugin.FactoMineR",40,1
