"term","frequency","density","occurrence"
"frozen",2,9.41132182014964e-05,0.002
"ftp",8,0.000376452872805986,0.006
"ftpftpximiancompubximiangnomemandrakeigaimximianirpm",3,0.000141169827302245,0.002
"ftpftpximiancompubximiangnomeredhatigaimappletximianirpm",5,0.000235283045503741,0.002
"ftpftpximiancompubximiangnomeredhatigaimximianirpm",5,0.000235283045503741,0.002
"ftpftpximiancompubximiangnomesuseigaimappletximianirpm",4,0.000188226436402993,0.002
"ftpftpximiancompubximiangnomesuseigaimximianirpm",4,0.000188226436402993,0.002
"ftpftpximiancompubximiangnomeyellowdogppcgaimappletximianppcrpm",3,0.000141169827302245,0.002
"ftpftpximiancompubximiangnomeyellowdogppcgaimximianppcrpm",3,0.000141169827302245,0.002
"fud",2,9.41132182014964e-05,0.002
"fuel",5,0.000235283045503741,0.004
"fuels",2,9.41132182014964e-05,0.002
"fun",5,0.000235283045503741,0.004
"function",3,0.000141169827302245,0.002
"functionality",2,9.41132182014964e-05,0.002
"fund",3,0.000141169827302245,0.002
"fundamental",2,9.41132182014964e-05,0.002
"funds",3,0.000141169827302245,0.002
"furchtgottroth",2,9.41132182014964e-05,0.002
"future",2,9.41132182014964e-05,0.002
"gaim",8,0.000376452872805986,0.002
"gain",3,0.000141169827302245,0.002
"gained",4,0.000188226436402993,0.002
"galaxies",2,9.41132182014964e-05,0.002
"game",4,0.000188226436402993,0.004
"games",3,0.000141169827302245,0.002
"gang",5,0.000235283045503741,0.002
"gangsters",3,0.000141169827302245,0.002
"garden",3,0.000141169827302245,0.002
"gardiner",4,0.000188226436402993,0.002
"garo",2,9.41132182014964e-05,0.002
"garrigues",9,0.000423509481906734,0.008
"gas",2,9.41132182014964e-05,0.002
"gateway",2,9.41132182014964e-05,0.002
"gecko",5,0.000235283045503741,0.004
"geckos",6,0.000282339654604489,0.004
"geege",12,0.000564679309208978,0.01
"geeks",2,9.41132182014964e-05,0.002
"generously",2,9.41132182014964e-05,0.002
"geocities",2,9.41132182014964e-05,0.002
"george",14,0.000658792527410475,0.01
"gerardo",2,9.41132182014964e-05,0.002
"german",3,0.000141169827302245,0.002
"germans",2,9.41132182014964e-05,0.002
"germany",2,9.41132182014964e-05,0.002
"gerontocracy",9,0.000423509481906734,0.006
"getting",8,0.000376452872805986,0.006
"ghz",4,0.000188226436402993,0.002
"giacconi",3,0.000141169827302245,0.002
"giant",4,0.000188226436402993,0.002
"gibbon",4,0.000188226436402993,0.004
"gibson",2,9.41132182014964e-05,0.002
"gift",2,9.41132182014964e-05,0.002
"gilles",2,9.41132182014964e-05,0.002
"gimme",3,0.000141169827302245,0.002
"ginger",4,0.000188226436402993,0.004
"girl",2,9.41132182014964e-05,0.002
"girls",4,0.000188226436402993,0.004
"giuseppe",2,9.41132182014964e-05,0.002
"giving",2,9.41132182014964e-05,0.002
"gkrellm",2,9.41132182014964e-05,0.002
"glass",3,0.000141169827302245,0.002
"glen",3,0.000141169827302245,0.002
"glibc",3,0.000141169827302245,0.002
"glimmer",2,9.41132182014964e-05,0.002
"global",5,0.000235283045503741,0.004
"gloss",2,9.41132182014964e-05,0.002
"gnupg",4,0.000188226436402993,0.004
"gnuplot",2,9.41132182014964e-05,0.002
"goal",2,9.41132182014964e-05,0.002
"god",7,0.000329396263705237,0.004
"goes",2,9.41132182014964e-05,0.002
"gone",2,9.41132182014964e-05,0.002
"google",5,0.000235283045503741,0.004
"gordon",2,9.41132182014964e-05,0.002
"gore",4,0.000188226436402993,0.002
"gores",2,9.41132182014964e-05,0.002
"governed",2,9.41132182014964e-05,0.002
"government",36,0.00169403792762694,0.016
"governments",5,0.000235283045503741,0.004
"gpg",9,0.000423509481906734,0.006
"gpl",33,0.00155286810032469,0.006
"graham",2,9.41132182014964e-05,0.002
"grain",5,0.000235283045503741,0.002
"granite",2,9.41132182014964e-05,0.002
"grant",2,9.41132182014964e-05,0.002
"granting",10,0.000470566091007482,0.004
"green",2,9.41132182014964e-05,0.002
"greenwich",2,9.41132182014964e-05,0.002
"grinch",2,9.41132182014964e-05,0.002
"ground",2,9.41132182014964e-05,0.002
"growing",2,9.41132182014964e-05,0.002
"growth",4,0.000188226436402993,0.004
"gtk",4,0.000188226436402993,0.004
"guarantee",12,0.000564679309208978,0.006
"guardian",6,0.000282339654604489,0.006
"guestimate",2,9.41132182014964e-05,0.002
"guilty",2,9.41132182014964e-05,0.002
"guitar",2,9.41132182014964e-05,0.002
"guterman",2,9.41132182014964e-05,0.002
"guy",7,0.000329396263705237,0.004
"guys",2,9.41132182014964e-05,0.002
"habeas",10,0.000470566091007482,0.002
"habeass",2,9.41132182014964e-05,0.002
"half",11,0.00051762270010823,0.01
"halfpenny",2,9.41132182014964e-05,0.002
"hall",2,9.41132182014964e-05,0.002
"halperin",2,9.41132182014964e-05,0.002
"halt",2,9.41132182014964e-05,0.002
"halting",4,0.000188226436402993,0.002
"hamburger",2,9.41132182014964e-05,0.002
"hamiltondavid",2,9.41132182014964e-05,0.002
"hamza",15,0.000705849136511223,0.002
"hamzas",2,9.41132182014964e-05,0.002
"hand",16,0.000752905745611971,0.016
"handled",2,9.41132182014964e-05,0.002
"handling",2,9.41132182014964e-05,0.002
"handshake",4,0.000188226436402993,0.002
"hang",2,9.41132182014964e-05,0.002
"hanuman",6,0.000282339654604489,0.004
"happen",3,0.000141169827302245,0.002
"happened",6,0.000282339654604489,0.004
"happier",2,9.41132182014964e-05,0.002
"happy",12,0.000564679309208978,0.01
"hard",4,0.000188226436402993,0.004
"harder",2,9.41132182014964e-05,0.002
"hardware",20,0.000941132182014964,0.016
"harlan",4,0.000188226436402993,0.002
"harley",9,0.000423509481906734,0.002
"hasnt",8,0.000376452872805986,0.008
"hat",26,0.00122347183661945,0.016
"hate",2,9.41132182014964e-05,0.002
"hauns",2,9.41132182014964e-05,0.002
"havent",2,9.41132182014964e-05,0.002
"hawking",2,9.41132182014964e-05,0.002
"hazard",5,0.000235283045503741,0.004
"hda",2,9.41132182014964e-05,0.002
"head",11,0.00051762270010823,0.008
"headphones",2,9.41132182014964e-05,0.002
"headquarters",6,0.000282339654604489,0.004
"headstock",2,9.41132182014964e-05,0.002
"health",17,0.000799962354712719,0.012
"hear",2,9.41132182014964e-05,0.002
"heard",2,9.41132182014964e-05,0.002
"hearing",2,9.41132182014964e-05,0.002
"heart",2,9.41132182014964e-05,0.002
"hebrew",8,0.000376452872805986,0.004
"height",7,0.000329396263705237,0.004
"heightened",2,9.41132182014964e-05,0.002
"hell",4,0.000188226436402993,0.004
"hello",2,9.41132182014964e-05,0.002
"help",20,0.000941132182014964,0.018
"helped",6,0.000282339654604489,0.006
"hennessy",2,9.41132182014964e-05,0.002
"hes",17,0.000799962354712719,0.006
"hettinga",17,0.000799962354712719,0.01
"hex",3,0.000141169827302245,0.002
"hextab",20,0.000941132182014964,0.002
"hidden",12,0.000564679309208978,0.002
"hide",2,9.41132182014964e-05,0.002
"highlight",2,9.41132182014964e-05,0.002
"highspeed",4,0.000188226436402993,0.002
"hill",3,0.000141169827302245,0.002
"hills",3,0.000141169827302245,0.002
"hindu",4,0.000188226436402993,0.004
"hindus",2,9.41132182014964e-05,0.002
"hint",2,9.41132182014964e-05,0.002
"hire",2,9.41132182014964e-05,0.002
"history",4,0.000188226436402993,0.004
"hit",8,0.000376452872805986,0.006
"hitler",2,9.41132182014964e-05,0.002
"hitlers",2,9.41132182014964e-05,0.002
"hits",2,9.41132182014964e-05,0.002
"hmm",2,9.41132182014964e-05,0.002
"hmmm",2,9.41132182014964e-05,0.002
"hoax",2,9.41132182014964e-05,0.002
"hoaxers",2,9.41132182014964e-05,0.002
"hobn",4,0.000188226436402993,0.004
"hold",6,0.000282339654604489,0.006
"holdings",5,0.000235283045503741,0.004
"hole",3,0.000141169827302245,0.002
"holes",2,9.41132182014964e-05,0.002
"hollings",2,9.41132182014964e-05,0.002
"holy",2,9.41132182014964e-05,0.002
"home",15,0.000705849136511223,0.012
"homedude",3,0.000141169827302245,0.002
"homes",2,9.41132182014964e-05,0.002
"honest",2,9.41132182014964e-05,0.002
"hook",2,9.41132182014964e-05,0.002
"hooked",2,9.41132182014964e-05,0.002
"hookup",4,0.000188226436402993,0.002
"hoover",12,0.000564679309208978,0.002
"hoovers",6,0.000282339654604489,0.002
"hope",9,0.000423509481906734,0.008
"hoping",2,9.41132182014964e-05,0.002
"horizon",4,0.000188226436402993,0.004
"horn",2,9.41132182014964e-05,0.002
"horse",13,0.000611735918309727,0.006
"horses",3,0.000141169827302245,0.002
"horton",2,9.41132182014964e-05,0.002
"hosing",2,9.41132182014964e-05,0.002
"hospital",4,0.000188226436402993,0.002
"host",5,0.000235283045503741,0.004
"hostage",2,9.41132182014964e-05,0.002
"hosting",4,0.000188226436402993,0.004
"hosts",6,0.000282339654604489,0.004
"hot",2,9.41132182014964e-05,0.002
"hotel",2,9.41132182014964e-05,0.002
"hotspots",2,9.41132182014964e-05,0.002
"hotwire",5,0.000235283045503741,0.002
"hour",10,0.000470566091007482,0.008
"house",9,0.000423509481906734,0.008
"housing",2,9.41132182014964e-05,0.002
"howtos",2,9.41132182014964e-05,0.002
"hpirelandex",2,9.41132182014964e-05,0.002
"hrefa",3,0.000141169827302245,0.002
"hrefhttponlinewsjcomarticlesbhtmlhttponlinewsjcomarticlesbhtmla",4,0.000188226436402993,0.002
"hrefhttpwwwimakenewscomeletramodinputproccfmmodnametellfriendformxxdesxxusermediaunspunxxdesxxthanksthankyouexxdesxxsubjectcheckthisoutabbtitleddxxdesxxheadingxxdesxxbacktohttpnewslettermediaunspuncomindexcfmxxdesxxissueidxxdesxxtitlemediaunspun",2,9.41132182014964e-05,0.002
"hrefmailtoerikvanderkolkyahoocomerikvanderkolkyahoocoma",2,9.41132182014964e-05,0.002
"hspace",2,9.41132182014964e-05,0.002
"html",9,0.000423509481906734,0.006
"http",2,9.41132182014964e-05,0.002
"httpaptfreshrpmsnet",10,0.000470566091007482,0.002
"httpdocsyahoocominfoterms",4,0.000188226436402993,0.004
"httpiiutaintorgmailmanlistinfoiiu",2,9.41132182014964e-05,0.002
"httpnewsbbccoukhistm",2,9.41132182014964e-05,0.002
"httpnewsbbccoukhitechnologystm",2,9.41132182014964e-05,0.002
"httpnewslettermediaunspuncom",2,9.41132182014964e-05,0.002
"httpnewszdnetcoukstorytshtml",2,9.41132182014964e-05,0.002
"httponlinewsjcomarticlesbhtml",4,0.000188226436402993,0.002
"httpslistmanredhatcommailmanlistinfoexmhusers",2,9.41132182014964e-05,0.002
"httpswwwsoftwareibmcomdeveloperworkseducationjsec",2,9.41132182014964e-05,0.002
"httpuseperlorgarticleplsid",5,0.000235283045503741,0.004
"httpuseperlorgcommentsplsid",2,9.41132182014964e-05,0.002
"httpwwwdslwarehousecouk",2,9.41132182014964e-05,0.002
"httpwwwibuccom",6,0.000282339654604489,0.006
"httpwwwironcladnetau",6,0.000282339654604489,0.006
"httpwwwlinuxiemailmanlistinfoilug",25,0.0011764152275187,0.022
"httpwwwntknet",3,0.000141169827302245,0.002
"httpxentcommailmanlistinfofork",20,0.000941132182014964,0.016
"httpzdnetcomcomhtml",2,9.41132182014964e-05,0.002
"huckleberry",7,0.000329396263705237,0.006
"huddle",2,9.41132182014964e-05,0.002
"hughes",18,0.000847018963813468,0.002
"human",2,9.41132182014964e-05,0.002
"humans",6,0.000282339654604489,0.004
"hundreds",12,0.000564679309208978,0.01
"hundt",4,0.000188226436402993,0.002
"hunting",3,0.000141169827302245,0.002
"huntsman",3,0.000141169827302245,0.002
"hurting",2,9.41132182014964e-05,0.002
"hurts",2,9.41132182014964e-05,0.002
"husband",10,0.000470566091007482,0.006
"husbands",4,0.000188226436402993,0.004
"hyderabad",4,0.000188226436402993,0.004
"hydrocarbon",2,9.41132182014964e-05,0.002
"hyperlink",3,0.000141169827302245,0.002
"ibm",2,9.41132182014964e-05,0.002
"iceland",5,0.000235283045503741,0.004
"icon",3,0.000141169827302245,0.002
"icy",2,9.41132182014964e-05,0.002
"ide",9,0.000423509481906734,0.008
"idea",23,0.00108230200931721,0.02
"ideas",13,0.000611735918309727,0.01
"idefense",15,0.000705849136511223,0.002
"identifier",3,0.000141169827302245,0.002
"ideological",2,9.41132182014964e-05,0.002
"ideology",2,9.41132182014964e-05,0.002
"idiots",3,0.000141169827302245,0.002
"idol",2,9.41132182014964e-05,0.002
"iiu",2,9.41132182014964e-05,0.002
"iiuiiutaintorg",2,9.41132182014964e-05,0.002
"ill",4,0.000188226436402993,0.004
"illegal",4,0.000188226436402993,0.004
"ilug",10,0.000470566091007482,0.008
"iluglinuxie",36,0.00169403792762694,0.026
"imac",2,9.41132182014964e-05,0.002
"image",3,0.000141169827302245,0.002
"images",10,0.000470566091007482,0.008
"imam",2,9.41132182014964e-05,0.002
"imap",4,0.000188226436402993,0.004
"imapdevel",4,0.000188226436402993,0.004
"img",4,0.000188226436402993,0.002
"imho",4,0.000188226436402993,0.004
"immediately",7,0.000329396263705237,0.006
"imo",2,9.41132182014964e-05,0.002
"implementation",4,0.000188226436402993,0.004
"implementations",3,0.000141169827302245,0.002
"import",6,0.000282339654604489,0.004
"imported",2,9.41132182014964e-05,0.002
"importing",2,9.41132182014964e-05,0.002
"imposition",2,9.41132182014964e-05,0.002
"inbox",3,0.000141169827302245,0.002
"inc",12,0.000564679309208978,0.008
"incentive",2,9.41132182014964e-05,0.002
"inches",6,0.000282339654604489,0.002
"incident",3,0.000141169827302245,0.002
"include",3,0.000141169827302245,0.002
"included",4,0.000188226436402993,0.004
"including",22,0.00103524540021646,0.018
"income",2,9.41132182014964e-05,0.002
"incomprehensible",2,9.41132182014964e-05,0.002
"inconsistent",4,0.000188226436402993,0.002
"incontinence",3,0.000141169827302245,0.002
"increase",6,0.000282339654604489,0.006
"increasingly",11,0.00051762270010823,0.008
"india",9,0.000423509481906734,0.006
"indias",9,0.000423509481906734,0.006
"indicates",2,9.41132182014964e-05,0.002
"individual",4,0.000188226436402993,0.004
"individuals",3,0.000141169827302245,0.002
"industrial",2,9.41132182014964e-05,0.002
"industries",2,9.41132182014964e-05,0.002
"industry",22,0.00103524540021646,0.01
"infinite",2,9.41132182014964e-05,0.002
"inflammatory",3,0.000141169827302245,0.002
"info",2,9.41132182014964e-05,0.002
"informant",2,9.41132182014964e-05,0.002
"informants",3,0.000141169827302245,0.002
"information",66,0.00310573620064938,0.04
"informers",3,0.000141169827302245,0.002
"informix",2,9.41132182014964e-05,0.002
"infringement",4,0.000188226436402993,0.002
"inline",2,9.41132182014964e-05,0.002
"inmates",2,9.41132182014964e-05,0.002
"innes",2,9.41132182014964e-05,0.002
"innocence",2,9.41132182014964e-05,0.002
"innocent",2,9.41132182014964e-05,0.002
"innovation",6,0.000282339654604489,0.004
"input",9,0.000423509481906734,0.002
"insect",4,0.000188226436402993,0.002
"insects",4,0.000188226436402993,0.002
"insert",5,0.000235283045503741,0.002
"inserted",2,9.41132182014964e-05,0.002
"inside",2,9.41132182014964e-05,0.002
"inspection",2,9.41132182014964e-05,0.002
"install",26,0.00122347183661945,0.018
"installed",20,0.000941132182014964,0.016
"instant",20,0.000941132182014964,0.008
"instead",8,0.000376452872805986,0.006
"institutes",2,9.41132182014964e-05,0.002
"instructions",2,9.41132182014964e-05,0.002
"int",2,9.41132182014964e-05,0.002
"intake",2,9.41132182014964e-05,0.002
"integracifn",2,9.41132182014964e-05,0.002
"integrated",8,0.000376452872805986,0.008
"intel",2,9.41132182014964e-05,0.002
"intellectual",6,0.000282339654604489,0.004
"intelligence",5,0.000235283045503741,0.002
"intended",7,0.000329396263705237,0.006
"intercourse",2,9.41132182014964e-05,0.002
"interface",7,0.000329396263705237,0.006
"interfax",2,9.41132182014964e-05,0.002
"internal",2,9.41132182014964e-05,0.002
"internally",2,9.41132182014964e-05,0.002
"international",8,0.000376452872805986,0.006
"internet",55,0.00258811350054115,0.036
"interpreter",3,0.000141169827302245,0.002
"intervenes",2,9.41132182014964e-05,0.002
"intervention",2,9.41132182014964e-05,0.002
"interview",5,0.000235283045503741,0.004
"introduced",4,0.000188226436402993,0.004
"introduction",6,0.000282339654604489,0.004
"intrusive",2,9.41132182014964e-05,0.002
"intuition",2,9.41132182014964e-05,0.002
"invalid",3,0.000141169827302245,0.002
"invasion",2,9.41132182014964e-05,0.002
"invest",2,9.41132182014964e-05,0.002
"invested",2,9.41132182014964e-05,0.002
"investigation",5,0.000235283045503741,0.004
"investigator",2,9.41132182014964e-05,0.002
"investigators",3,0.000141169827302245,0.002
"investment",16,0.000752905745611971,0.004
"investments",9,0.000423509481906734,0.004
"investor",6,0.000282339654604489,0.002
"investors",6,0.000282339654604489,0.004
"invisible",2,9.41132182014964e-05,0.002
"invoke",2,9.41132182014964e-05,0.002
"invoking",2,9.41132182014964e-05,0.002
"involved",7,0.000329396263705237,0.006
"involves",2,9.41132182014964e-05,0.002
"ipsec",3,0.000141169827302245,0.002
"iraq",7,0.000329396263705237,0.004
"ireland",4,0.000188226436402993,0.004
"irelands",2,9.41132182014964e-05,0.002
"irish",34,0.00159992470942544,0.026
"irix",3,0.000141169827302245,0.002
"iron",4,0.000188226436402993,0.004
"ironclad",6,0.000282339654604489,0.006
"ironic",2,9.41132182014964e-05,0.002
"irreverently",2,9.41132182014964e-05,0.002
"irvine",3,0.000141169827302245,0.002
"islam",3,0.000141169827302245,0.002
"islamic",3,0.000141169827302245,0.002
"isnt",16,0.000752905745611971,0.012
"isp",2,9.41132182014964e-05,0.002
"issue",9,0.000423509481906734,0.008
"issues",4,0.000188226436402993,0.004
"istrice",3,0.000141169827302245,0.002
"italian",2,9.41132182014964e-05,0.002
"italians",4,0.000188226436402993,0.002
"itartass",2,9.41132182014964e-05,0.002
"its",3,0.000141169827302245,0.002
"itv",2,9.41132182014964e-05,0.002
"ive",52,0.00244694367323891,0.04
"jail",4,0.000188226436402993,0.004
"jailed",3,0.000141169827302245,0.002
"james",11,0.00051762270010823,0.008
"japanese",4,0.000188226436402993,0.004
"java",94,0.00442332125547033,0.036
"javier",4,0.000188226436402993,0.002
"javierlinkcreationscommx",2,9.41132182014964e-05,0.002
"jdbc",2,9.41132182014964e-05,0.002
"jdk",2,9.41132182014964e-05,0.002
"jen",4,0.000188226436402993,0.002
"jewellery",2,9.41132182014964e-05,0.002
"jhsofta",2,9.41132182014964e-05,0.002
"jim",4,0.000188226436402993,0.004
"jimmy",2,9.41132182014964e-05,0.002
"job",24,0.00112935861841796,0.018
"jobs",10,0.000470566091007482,0.01
"jockey",4,0.000188226436402993,0.002
"joe",2,9.41132182014964e-05,0.002
"john",13,0.000611735918309727,0.012
"johnhallevergonet",2,9.41132182014964e-05,0.002
"johnny",2,9.41132182014964e-05,0.002
"johnston",2,9.41132182014964e-05,0.002
"join",12,0.000564679309208978,0.008
"joke",4,0.000188226436402993,0.004
"jolt",2,9.41132182014964e-05,0.002
"jones",8,0.000376452872805986,0.002
"joseph",2,9.41132182014964e-05,0.002
"josephson",2,9.41132182014964e-05,0.002
"journal",10,0.000470566091007482,0.004
"juice",2,9.41132182014964e-05,0.002
"july",2,9.41132182014964e-05,0.002
"june",2,9.41132182014964e-05,0.002
"jurado",3,0.000141169827302245,0.002
"jurys",2,9.41132182014964e-05,0.002
"justice",16,0.000752905745611971,0.006
"justin",8,0.000376452872805986,0.008
"kampf",2,9.41132182014964e-05,0.002
"kampong",3,0.000141169827302245,0.002
"kamuniak",6,0.000282339654604489,0.002
"kana",2,9.41132182014964e-05,0.002
"keith",4,0.000188226436402993,0.002
"kelly",2,9.41132182014964e-05,0.002
"kent",2,9.41132182014964e-05,0.002
"kept",2,9.41132182014964e-05,0.002
"kernel",19,0.000894075572914216,0.012
"key",11,0.00051762270010823,0.008
"keys",2,9.41132182014964e-05,0.002
"kharealumnicaltechedu",2,9.41132182014964e-05,0.002
"khmer",3,0.000141169827302245,0.002
"kiall",2,9.41132182014964e-05,0.002
"kiddies",2,9.41132182014964e-05,0.002
"kids",12,0.000564679309208978,0.012
"kilburn",5,0.000235283045503741,0.004
"killer",2,9.41132182014964e-05,0.002
"killers",2,9.41132182014964e-05,0.002
"killing",2,9.41132182014964e-05,0.002
"kilojoules",2,9.41132182014964e-05,0.002
"kinds",7,0.000329396263705237,0.004
"king",4,0.000188226436402993,0.002
"klez",8,0.000376452872805986,0.004
"knowledge",2,9.41132182014964e-05,0.002
"kommersant",5,0.000235283045503741,0.002
"kopecks",2,9.41132182014964e-05,0.002
"koshiba",3,0.000141169827302245,0.002
"kragen",6,0.000282339654604489,0.006
"kwick",2,9.41132182014964e-05,0.002
"label",2,9.41132182014964e-05,0.002
"labor",13,0.000611735918309727,0.008
"labs",3,0.000141169827302245,0.002
"lack",4,0.000188226436402993,0.004
"ladies",10,0.000470566091007482,0.004
"lady",6,0.000282339654604489,0.004
"lan",10,0.000470566091007482,0.004
"land",7,0.000329396263705237,0.004
"language",25,0.0011764152275187,0.018
"languages",3,0.000141169827302245,0.002
"langurs",8,0.000376452872805986,0.008
"lappend",3,0.000141169827302245,0.002
"laptop",15,0.000705849136511223,0.01
"laptops",4,0.000188226436402993,0.002
"largest",4,0.000188226436402993,0.004
"larry",2,9.41132182014964e-05,0.002
"las",2,9.41132182014964e-05,0.002
"lastditch",2,9.41132182014964e-05,0.002
"late",6,0.000282339654604489,0.004
"latency",3,0.000141169827302245,0.002
"latitude",2,9.41132182014964e-05,0.002
"laundering",2,9.41132182014964e-05,0.002
"laurels",2,9.41132182014964e-05,0.002
"laurent",2,9.41132182014964e-05,0.002
"law",42,0.00197637758223142,0.014
"laws",6,0.000282339654604489,0.006
"lawsuits",7,0.000329396263705237,0.006
"lawyer",5,0.000235283045503741,0.004
"lawyers",3,0.000141169827302245,0.002
"layer",2,9.41132182014964e-05,0.002
"laying",2,9.41132182014964e-05,0.002
"lbrace",8,0.000376452872805986,0.004
"leader",2,9.41132182014964e-05,0.002
"leaders",4,0.000188226436402993,0.004
"leadership",3,0.000141169827302245,0.002
"leading",2,9.41132182014964e-05,0.002
"learned",2,9.41132182014964e-05,0.002
"led",11,0.00051762270010823,0.01
"left",5,0.000235283045503741,0.004
"legal",11,0.00051762270010823,0.008
"legislation",2,9.41132182014964e-05,0.002
"legitimate",2,9.41132182014964e-05,0.002
"leitl",2,9.41132182014964e-05,0.002
"lemann",5,0.000235283045503741,0.002
"len",3,0.000141169827302245,0.002
"lennon",5,0.000235283045503741,0.002
"lennons",3,0.000141169827302245,0.002
"leopards",2,9.41132182014964e-05,0.002
"leslie",2,9.41132182014964e-05,0.002
"letter",7,0.000329396263705237,0.004
"letters",2,9.41132182014964e-05,0.002
"letterwriter",2,9.41132182014964e-05,0.002
"levchin",10,0.000470566091007482,0.002
"level",19,0.000894075572914216,0.01
"levels",4,0.000188226436402993,0.004
"lewis",4,0.000188226436402993,0.004
"liable",4,0.000188226436402993,0.004
"liba",5,0.000235283045503741,0.002
"liberal",2,9.41132182014964e-05,0.002
"liberalism",6,0.000282339654604489,0.006
"libraries",10,0.000470566091007482,0.006
"libs",8,0.000376452872805986,0.004
"libvorbis",5,0.000235283045503741,0.004
"libvorbisfileso",5,0.000235283045503741,0.002
"licence",22,0.00103524540021646,0.006
"licences",9,0.000423509481906734,0.004
"license",2,9.41132182014964e-05,0.002
"licking",2,9.41132182014964e-05,0.002
"lie",2,9.41132182014964e-05,0.002
"life",25,0.0011764152275187,0.014
"lightly",4,0.000188226436402993,0.004
"likes",4,0.000188226436402993,0.004
"lilo",2,9.41132182014964e-05,0.002
"lima",2,9.41132182014964e-05,0.002
"limbo",2,9.41132182014964e-05,0.002
"limestone",5,0.000235283045503741,0.004
"limitations",2,9.41132182014964e-05,0.002
"limited",3,0.000141169827302245,0.002
"limits",3,0.000141169827302245,0.002
"limone",2,9.41132182014964e-05,0.002
"line",18,0.000847018963813468,0.014
"lines",33,0.00155286810032469,0.02
"link",6,0.000282339654604489,0.002
"links",2,9.41132182014964e-05,0.002
"linux",159,0.00748200084701896,0.084
"linuxfrench",2,9.41132182014964e-05,0.002
"linuxs",4,0.000188226436402993,0.004
"lioness",3,0.000141169827302245,0.002
"liquid",2,9.41132182014964e-05,0.002
"list",103,0.00484683073737706,0.078
"listed",2,9.41132182014964e-05,0.002
"listmasterlinuxie",25,0.0011764152275187,0.022
"lists",2,9.41132182014964e-05,0.002
"litan",2,9.41132182014964e-05,0.002
"litigation",2,9.41132182014964e-05,0.002
"little",7,0.000329396263705237,0.006
"live",3,0.000141169827302245,0.002
"lives",5,0.000235283045503741,0.004
"living",5,0.000235283045503741,0.004
"lizard",5,0.000235283045503741,0.002
"load",14,0.000658792527410475,0.004
"loaded",7,0.000329396263705237,0.006
"loan",3,0.000141169827302245,0.002
"local",26,0.00122347183661945,0.012
"locals",2,9.41132182014964e-05,0.002
"located",2,9.41132182014964e-05,0.002
"location",2,9.41132182014964e-05,0.002
"lock",4,0.000188226436402993,0.004
"locked",4,0.000188226436402993,0.004
"lockout",8,0.000376452872805986,0.002
"log",10,0.000470566091007482,0.002
"login",2,9.41132182014964e-05,0.002
"lol",2,9.41132182014964e-05,0.002
"london",8,0.000376452872805986,0.004
"lonely",4,0.000188226436402993,0.004
"longdistance",10,0.000470566091007482,0.002
"longhorn",4,0.000188226436402993,0.004
"look",20,0.000941132182014964,0.02
"looked",8,0.000376452872805986,0.008
"looking",25,0.0011764152275187,0.016
"looks",4,0.000188226436402993,0.004
"lori",2,9.41132182014964e-05,0.002
"lost",11,0.00051762270010823,0.01
"lot",8,0.000376452872805986,0.008
"lots",4,0.000188226436402993,0.004
"love",14,0.000658792527410475,0.01
"low",4,0.000188226436402993,0.004
"lower",2,9.41132182014964e-05,0.002
"lowlevel",2,9.41132182014964e-05,0.002
"lubricants",6,0.000282339654604489,0.002
"lubrication",3,0.000141169827302245,0.002
"lucky",2,9.41132182014964e-05,0.002
"lucrative",4,0.000188226436402993,0.004
"luggage",2,9.41132182014964e-05,0.002
"lump",2,9.41132182014964e-05,0.002
"lupa",3,0.000141169827302245,0.002
"lures",2,9.41132182014964e-05,0.002
"luxury",2,9.41132182014964e-05,0.002
"lynch",16,0.000752905745611971,0.004
"lynchs",4,0.000188226436402993,0.004
"lynx",3,0.000141169827302245,0.002
"mac",2,9.41132182014964e-05,0.002
"machine",13,0.000611735918309727,0.012
"machines",13,0.000611735918309727,0.01
"mackay",2,9.41132182014964e-05,0.002
"macs",2,9.41132182014964e-05,0.002
"mafia",4,0.000188226436402993,0.002
"magazines",2,9.41132182014964e-05,0.002
"magic",2,9.41132182014964e-05,0.002
"mail",31,0.00145875488212319,0.02
"mailbox",2,9.41132182014964e-05,0.002
"mailboxes",2,9.41132182014964e-05,0.002
"mailer",2,9.41132182014964e-05,0.002
"mailing",8,0.000376452872805986,0.008
"mailman",2,9.41132182014964e-05,0.002
"mailto",6,0.000282339654604489,0.006
"mailtoforkadminxentcomon",4,0.000188226436402993,0.004
"main",6,0.000282339654604489,0.006
"maintain",2,9.41132182014964e-05,0.002
"maintained",2,9.41132182014964e-05,0.002
"maintainer",25,0.0011764152275187,0.022
"maize",2,9.41132182014964e-05,0.002
"major",8,0.000376452872805986,0.004
"majoring",2,9.41132182014964e-05,0.002
"majority",4,0.000188226436402993,0.004
"maker",5,0.000235283045503741,0.002
"makers",2,9.41132182014964e-05,0.002
"makes",12,0.000564679309208978,0.01
"malcolm",2,9.41132182014964e-05,0.002
"male",12,0.000564679309208978,0.008
"males",25,0.0011764152275187,0.014
"malicious",3,0.000141169827302245,0.002
"management",13,0.000611735918309727,0.008
"manager",2,9.41132182014964e-05,0.002
"managers",7,0.000329396263705237,0.002
"mandrake",3,0.000141169827302245,0.002
"manicure",2,9.41132182014964e-05,0.002
"manila",2,9.41132182014964e-05,0.002
"mans",4,0.000188226436402993,0.004
