"term","frequency","density","occurrence"
"sbksehuebtwmnqprqchirtdgnthvovvxiwwssxwogeqwyfvgrarzjhy",2,1.44056931299249e-05,0.004
"sbnjodwzcvuclntnazephlgzjdrzuxihxxekbluqsipwxlkcuikgxejpodks",1,7.20284656496247e-06,0.002
"sbnjyuowhntzmiuueudjqmngmpkojglmyxpkyiuuukckaupbibgnkwdszksmpe",1,7.20284656496247e-06,0.002
"sbnylorudtyyzxaybbvrzzqkmyixvsocsheiufwejxmcieupxrjzlyqubwqasbmhbx",1,7.20284656496247e-06,0.002
"sboijigvdoawncbaqnvbqdqaiznupagweocbwaicupzucakixrgjnaiaudecwpsddhmgkhs",1,7.20284656496247e-06,0.002
"sbpezhpwhbukbptnihuaqnjdqoetpxmvntoneoqifzgndmtxpixdghkvnbxpipo",1,7.20284656496247e-06,0.002
"sbpwxyvopenvhddsvqvdupfyqzefmzlpthoruxlqpryhlcebtuwzlyaoe",1,7.20284656496247e-06,0.002
"sbtxeqztvdjeaaqgohrftvmvbgvykduxgtplxzlxluqsitdkoxnmryzxutcvhxq",1,7.20284656496247e-06,0.002
"sbubhvjfwpcqprinamvwdykhmekzovapeeswtbsohmxzdyxarjteartbdcoiwl",1,7.20284656496247e-06,0.002
"sbuolkuskkeekeioqqorluvqxvodywfdvcufqocnvaxthzt",2,1.44056931299249e-05,0.004
"sbvjqbwgrgzwbgzibernqamalzubkgetysbkrbvykvavistaltptapspdeqsjvgqbwgr",1,7.20284656496247e-06,0.002
"sbvzvumopyqxabrlrwjfdfpaanjzvhslvaqktcjdbaifseatymhshezjowankc",1,7.20284656496247e-06,0.002
"scam",7,5.04199259547373e-05,0.008
"scammers",1,7.20284656496247e-06,0.002
"scanned",1,7.20284656496247e-06,0.002
"scare",3,2.16085396948874e-05,0.006
"scars",1,7.20284656496247e-06,0.002
"scatlfxorpjaaqudyebjoxneooarnssnicuswmteluhygsoexfahmzaseguuzc",1,7.20284656496247e-06,0.002
"scbjiatabywaceaqawlaiueggbkniexjgmzjedikylrdhinsiicnxbirhxdgxkqayib",1,7.20284656496247e-06,0.002
"sccfcagqlztcvbmhmrovgxvmpctphdkxwpvasslyjzoqtmnwzuwrhkkpf",1,7.20284656496247e-06,0.002
"scenarios",2,1.44056931299249e-05,0.002
"scene",1,7.20284656496247e-06,0.002
"scent",4,2.88113862598499e-05,0.004
"schedule",6,4.32170793897748e-05,0.008
"scheme",3,2.16085396948874e-05,0.006
"schemes",1,7.20284656496247e-06,0.002
"schisandrae",1,7.20284656496247e-06,0.002
"schizandra",1,7.20284656496247e-06,0.002
"schluß",1,7.20284656496247e-06,0.002
"scholars",1,7.20284656496247e-06,0.002
"scholarship",3,2.16085396948874e-05,0.006
"scholarships",6,4.32170793897748e-05,0.006
"schon",2,1.44056931299249e-05,0.004
"school",29,0.000208882550383912,0.022
"schoolgirls",4,2.88113862598499e-05,0.008
"schools",5,3.60142328248124e-05,0.01
"schwanzflöte",1,7.20284656496247e-06,0.002
"schwartz",1,7.20284656496247e-06,0.002
"schwert",1,7.20284656496247e-06,0.002
"science",8,5.76227725196998e-05,0.016
"scientific",1,7.20284656496247e-06,0.002
"scientifically",1,7.20284656496247e-06,0.002
"scientifique",2,1.44056931299249e-05,0.004
"scifi",2,1.44056931299249e-05,0.002
"scis",1,7.20284656496247e-06,0.002
"scjsguwhdbbjuqswcigtymyccdaqmqgylgxsgykvkkxekljqaquyyadlovamagyicseg",1,7.20284656496247e-06,0.002
"sckiiliksggulchhqnvlwqmpysvrjecswzjezabywidhtktsjqpwagawdpupfasos",1,7.20284656496247e-06,0.002
"sclerotic",2,1.44056931299249e-05,0.002
"sclerotium",1,7.20284656496247e-06,0.002
"sclwodszimonexapkmsaikefjqtlrrottnofzmudtwsjlmjajaxspiiigtafqbtoxtu",1,7.20284656496247e-06,0.002
"sco",1,7.20284656496247e-06,0.002
"scotia",2,1.44056931299249e-05,0.002
"scqnbzzshhrxlvkvhpfhfapuerrjcuiqksafnrxrojupirgccoumnvvcmqq",2,1.44056931299249e-05,0.004
"scraggly",3,2.16085396948874e-05,0.006
"scratching",1,7.20284656496247e-06,0.002
"scream",1,7.20284656496247e-06,0.002
"screen",3,2.16085396948874e-05,0.006
"screened",1,7.20284656496247e-06,0.002
"screening",8,5.76227725196998e-05,0.016
"scrfoqoiiwhbceikygneviakiavaugifntjearhdyyzsxpggdkbiogazqhxyxunrtdjfnea",1,7.20284656496247e-06,0.002
"script",15,0.000108042698474437,0.014
"scriptsliand",1,7.20284656496247e-06,0.002
"scriptvar",2,1.44056931299249e-05,0.004
"scroll",19,0.000136854084734287,0.006
"scrollingdno",1,7.20284656496247e-06,0.002
"scrollingno",1,7.20284656496247e-06,0.002
"scrophularia",1,7.20284656496247e-06,0.002
"scrutiny",2,1.44056931299249e-05,0.002
"sctjyntfgbzxnoqqerxicrprvvphloxqobxnktoicaqqqercyigtgktpqzdtkrakiok",1,7.20284656496247e-06,0.002
"scutellariae",1,7.20284656496247e-06,0.002
"scvheysslnczirzuxmszvciriykkityewtrozsskpsyyunvgqcwnxogmjndydg",1,7.20284656496247e-06,0.002
"scvjlzwclggcwbahudemhmubcdvbqxwxgeiwjihkiobwwbaiolgywjwwjtpcqhoav",1,7.20284656496247e-06,0.002
"scxpfekmhbpnfnrgmtccepftcbqiaumfyhhenrgdntvslatipkmgdkdnlmydxpzoyoz",1,7.20284656496247e-06,0.002
"sdaaioaaaaaheqjtpduwenvtjfcqlnvkktypkekaehbwmvebxzkqdrwhzjpgxsl",1,7.20284656496247e-06,0.002
"sdatatypedinteger",2,1.44056931299249e-05,0.004
"sdatatypednumber",2,1.44056931299249e-05,0.004
"sdbemail",1,7.20284656496247e-06,0.002
"sdcpjvwaalcamdajbareaqahaabaaidaqebaaaaaaaaaaaaaaqfaqmgagciqawhaaaqmd",1,7.20284656496247e-06,0.002
"sddjxfwxfqhihpacgjcrzcxzevbapwlryflckfplpsruxvwdgz",2,1.44056931299249e-05,0.004
"sdf",2,1.44056931299249e-05,0.002
"sdhjkerxlgtrmpeziondrczlwcufprxuqgilfpugganvrjtihytrwcpboiei",1,7.20284656496247e-06,0.002
"sdicapcfccrjinhppefhuzawcjtxqjzopbqgeepsxqsxwzzzzzsivjhbsaegsalh",1,7.20284656496247e-06,0.002
"sdidccgzezrwaamjpeygshikagcfgnkvuigazdcfxfqsgjmoprdkkuqnwcqilqwrpsivwgz",1,7.20284656496247e-06,0.002
"sdjczcjgvkzkpgdgngsjpxzuvhzejszifsswpfftejeoieitschsgzigyswukk",1,7.20284656496247e-06,0.002
"sdlebbigonworvadvvvcmpnqrwfczoeptbbjvupzcmumiolnmgbrh",2,1.44056931299249e-05,0.004
"sdplbwbmbdmshtlacejauqcmbjbqdsnqoaadfldaakcydcicauuqqrkjhijgzqcjsgwbqph",1,7.20284656496247e-06,0.002
"sdpwkilnjnhemtkjchabkrerfvzitnzjvfpkbksjcbzbulqjdkumdmmtaoagxl",1,7.20284656496247e-06,0.002
"sdrxpgdyqestintimmsrwmdyzqjbhjjaydtoacwtmtgakzoacwrkcyncroqgergudmcao",1,7.20284656496247e-06,0.002
"sdtecyzanbhwnbkdxuwmdayltfrghqbgdrtgsudotyqdlysdhoguoodavhs",2,1.44056931299249e-05,0.004
"sdyzajzyybfqchvrwtzsjfizjgqdqdyzvgtmyrgdfshqhyzvgcfaczdjsd",1,7.20284656496247e-06,0.002
"sea",4,2.88113862598499e-05,0.004
"seamen",1,7.20284656496247e-06,0.002
"seaplanes",1,7.20284656496247e-06,0.002
"search",57,0.000410562254202861,0.054
"searcher",3,2.16085396948874e-05,0.002
"searchercffonte",1,7.20284656496247e-06,0.002
"searchercffontecfbe",3,2.16085396948874e-05,0.002
"searchercffontecfont",1,7.20284656496247e-06,0.002
"searching",9,6.48256190846623e-05,0.014
"searchinge",1,7.20284656496247e-06,0.002
"seas",9,6.48256190846623e-05,0.002
"seaso",1,7.20284656496247e-06,0.002
"season",2,1.44056931299249e-05,0.004
"seasonnbsp",1,7.20284656496247e-06,0.002
"seasons",1,7.20284656496247e-06,0.002
"seat",1,7.20284656496247e-06,0.002
"seatqrgbprauhwaxvgkeodmdrrohaeacbvdwyyaxcwhkxsadnrggbrwaqeiv",1,7.20284656496247e-06,0.002
"seattle",5,3.60142328248124e-05,0.006
"sebe",4,2.88113862598499e-05,0.004
"secattfheucnqggtggp",2,1.44056931299249e-05,0.002
"seccopoeticcom",1,7.20284656496247e-06,0.002
"secejtckrwsmzfpfljlumqjlervpnsgomzggjyrfzqskqstdbodrlsytfxb",1,7.20284656496247e-06,0.002
"second",31,0.000223288243513837,0.048
"secondary",3,2.16085396948874e-05,0.006
"secondhand",1,7.20284656496247e-06,0.002
"secondli",1,7.20284656496247e-06,0.002
"secondly",4,2.88113862598499e-05,0.008
"seconds",8,5.76227725196998e-05,0.016
"secrecy",9,6.48256190846623e-05,0.016
"secret",39,0.000280911016033536,0.05
"secretariat",3,2.16085396948874e-05,0.006
"secretary",2,1.44056931299249e-05,0.002
"secretbr",1,7.20284656496247e-06,0.002
"secretly",3,2.16085396948874e-05,0.006
"secrets",31,0.000223288243513837,0.026
"secrinrrzhmwodhkjipdqywwaclbmascdsjfptyjtmujbpurlmwckfidxfjmukkx",1,7.20284656496247e-06,0.002
"secs",1,7.20284656496247e-06,0.002
"secteur",2,1.44056931299249e-05,0.004
"section",18,0.000129651238169325,0.032
"sections",2,1.44056931299249e-05,0.004
"sector",2,1.44056931299249e-05,0.004
"sectors",2,1.44056931299249e-05,0.004
"secu",5,3.60142328248124e-05,0.01
"secure",36,0.000259302476338649,0.068
"securedplease",1,7.20284656496247e-06,0.002
"secures",1,7.20284656496247e-06,0.002
"securing",2,1.44056931299249e-05,0.004
"securities",16,0.0001152455450394,0.012
"securitiesbr",1,7.20284656496247e-06,0.002
"security",91,0.000655459037411585,0.076
"sedate",3,2.16085396948874e-05,0.002
"see",117,0.000842733048100609,0.132
"seed",5,3.60142328248124e-05,0.002
"seeds",2,1.44056931299249e-05,0.002
"seeing",2,1.44056931299249e-05,0.004
"seek",15,0.000108042698474437,0.022
"seeker",2,1.44056931299249e-05,0.004
"seekerfontfont",3,2.16085396948874e-05,0.006
"seekers",3,2.16085396948874e-05,0.006
"seeking",7,5.04199259547373e-05,0.012
"seeks",2,1.44056931299249e-05,0.002
"seem",11,7.92313122145872e-05,0.02
"seemed",1,7.20284656496247e-06,0.002
"seems",10,7.20284656496247e-05,0.012
"seen",39,0.000280911016033536,0.058
"seenquot",1,7.20284656496247e-06,0.002
"sees",2,1.44056931299249e-05,0.004
"segnomgdyhbwerwvioqmunmppjrlclwdgrvwausgoohttvwpaoaxhjiagmhymrony",1,7.20284656496247e-06,0.002
"sehen",1,7.20284656496247e-06,0.002
"sehhuniiqemjqfaudzrvgdlmtqgewjsfsjwglomecxbyecfcyxemyvkscwsrfp",1,7.20284656496247e-06,0.002
"seintappversiondd",1,7.20284656496247e-06,0.002
"seitensprung",1,7.20284656496247e-06,0.002
"seized",4,2.88113862598499e-05,0.008
"seizure",8,5.76227725196998e-05,0.004
"seizuresbr",1,7.20284656496247e-06,0.002
"sekngfmzkxcwfiuehtgataaunuehahqqlmrcppubrnvphxjxjrdttuubeg",1,7.20284656496247e-06,0.002
"seko",2,1.44056931299249e-05,0.004
"selaxual",1,7.20284656496247e-06,0.002
"selbpwqhfpjqwfgntpfaqwvajvwoqxtstanjycuttkjtbpdmgzdshndit",1,7.20284656496247e-06,0.002
"select",26,0.000187274010689024,0.024
"selected",12,8.64341587795497e-05,0.022
"selecteda",1,7.20284656496247e-06,0.002
"selectedddoption",1,7.20284656496247e-06,0.002
"selectedmanoptionoption",1,7.20284656496247e-06,0.002
"selectedmmoption",1,7.20284656496247e-06,0.002
"selectedselect",3,2.16085396948874e-05,0.002
"selectedselectoption",1,7.20284656496247e-06,0.002
"selectedvillaoption",2,1.44056931299249e-05,0.004
"selectedyesoption",8,5.76227725196998e-05,0.004
"selectedyyoption",1,7.20284656496247e-06,0.002
"selectfonttdtrtbodytable",1,7.20284656496247e-06,0.002
"selecting",3,2.16085396948874e-05,0.006
"selection",16,0.0001152455450394,0.022
"selections",2,1.44056931299249e-05,0.002
"selectionsfonttd",1,7.20284656496247e-06,0.002
"selecttd",3,2.16085396948874e-05,0.004
"self",20,0.000144056931299249,0.038
"selfassured",1,7.20284656496247e-06,0.002
"selfcontained",1,7.20284656496247e-06,0.002
"selfdebasing",1,7.20284656496247e-06,0.002
"selfdestructive",2,1.44056931299249e-05,0.004
"selfdetermination",3,2.16085396948874e-05,0.002
"selfemployed",5,3.60142328248124e-05,0.01
"selfesteem",1,7.20284656496247e-06,0.002
"selfexile",2,1.44056931299249e-05,0.004
"selfimage",1,7.20284656496247e-06,0.002
"selfimprisoning",1,7.20284656496247e-06,0.002
"selfish",3,2.16085396948874e-05,0.002
"selfishness",1,7.20284656496247e-06,0.002
"selfrespect",1,7.20284656496247e-06,0.002
"selfrule",1,7.20284656496247e-06,0.002
"selfworth",1,7.20284656496247e-06,0.002
"sell",66,0.000475387873287523,0.066
"seller",1,7.20284656496247e-06,0.002
"sellers",3,2.16085396948874e-05,0.004
"sellersp",1,7.20284656496247e-06,0.002
"selling",31,0.000223288243513837,0.032
"sells",6,4.32170793897748e-05,0.012
"selon",2,1.44056931299249e-05,0.004
"seltiejvulorvntieltifnpiedsrufulcbxsfkgreojqgwuviepvuqgregsvqgdqpz",1,7.20284656496247e-06,0.002
"semiconductor",1,7.20284656496247e-06,0.002
"seminar",9,6.48256190846623e-05,0.008
"seminars",4,2.88113862598499e-05,0.004
"sen",1,7.20284656496247e-06,0.002
"senate",2,1.44056931299249e-05,0.004
"send",274,0.00197357995879972,0.2
"sender",5,3.60142328248124e-05,0.008
"sendere",1,7.20284656496247e-06,0.002
"sendgreatofferscom",14,0.000100839851909475,0.028
"sendin",2,1.44056931299249e-05,0.004
"sending",84,0.000605039111456848,0.078
"sends",2,1.44056931299249e-05,0.004
"senegal",1,7.20284656496247e-06,0.002
"senior",13,9.36370053445122e-05,0.018
"seniors",2,1.44056931299249e-05,0.002
"sensation",1,7.20284656496247e-06,0.002
"sensationalism",1,7.20284656496247e-06,0.002
"sensationlibrliincreased",2,1.44056931299249e-05,0.004
"sense",11,7.92313122145872e-05,0.018
"sensitive",11,7.92313122145872e-05,0.006
"sensitiveresponsive",4,2.88113862598499e-05,0.002
"sensitivities",1,7.20284656496247e-06,0.002
"sensitivity",7,5.04199259547373e-05,0.002
"sent",159,0.00114525260382903,0.178
"sentiments",1,7.20284656496247e-06,0.002
"sep",7,5.04199259547373e-05,0.008
"separate",3,2.16085396948874e-05,0.004
"separated",1,7.20284656496247e-06,0.002
"separately",5,3.60142328248124e-05,0.01
"separating",1,7.20284656496247e-06,0.002
"seperate",2,1.44056931299249e-05,0.004
"sept",2,1.44056931299249e-05,0.004
"septembarskim",2,1.44056931299249e-05,0.004
"september",13,9.36370053445122e-05,0.02
"septembre",4,2.88113862598499e-05,0.004
"septinput",10,7.20284656496247e-05,0.002
"sequence",6,4.32170793897748e-05,0.012
"sequester",1,7.20284656496247e-06,0.002
"serene",1,7.20284656496247e-06,0.002
"serenity",2,1.44056931299249e-05,0.002
"sererexlstwcojdhlckiuugdtlzadgxuklcbnqmlufvftqxygelfzclbcgnlxb",1,7.20284656496247e-06,0.002
"serhhtfdvesspwqmsneaidipqlrghdqrtllzsurpmlncyvoctsilxnkqpitzojkrw",1,7.20284656496247e-06,0.002
"serial",9,6.48256190846623e-05,0.014
"series",3,2.16085396948874e-05,0.004
"seriesing",1,7.20284656496247e-06,0.002
"serif",15,0.000108042698474437,0.028
"serifbfont",1,7.20284656496247e-06,0.002
"serifbr",1,7.20284656496247e-06,0.002
"seriffixed",1,7.20284656496247e-06,0.002
"seriffont",1,7.20284656496247e-06,0.002
"serifromfontspanfont",1,7.20284656496247e-06,0.002
"serifspan",2,1.44056931299249e-05,0.002
"serindexaspafftdqmimg",2,1.44056931299249e-05,0.002
"serious",20,0.000144056931299249,0.032
"seriously",11,7.92313122145872e-05,0.018
"seriousness",1,7.20284656496247e-06,0.002
"servant",2,1.44056931299249e-05,0.004
"servants",6,4.32170793897748e-05,0.008
"serve",9,6.48256190846623e-05,0.01
"served",4,2.88113862598499e-05,0.004
"server",14,0.000100839851909475,0.026
"servers",1,7.20284656496247e-06,0.002
"serverse",1,7.20284656496247e-06,0.002
"serversnbspbnbspb",1,7.20284656496247e-06,0.002
"serves",1,7.20284656496247e-06,0.002
"serveurs",2,1.44056931299249e-05,0.004
"service",128,0.000921964360315197,0.162
"servicefontbppfont",1,7.20284656496247e-06,0.002
"servicefontbtd",1,7.20284656496247e-06,0.002
"servicenbsp",3,2.16085396948874e-05,0.006
"services",101,0.00072748750306121,0.098
"servicesbr",1,7.20284656496247e-06,0.002
"servicese",1,7.20284656496247e-06,0.002
"servicesfontfontfontp",1,7.20284656496247e-06,0.002
"servicesfor",1,7.20284656496247e-06,0.002
"servicesspan",1,7.20284656496247e-06,0.002
"servicestitle",3,2.16085396948874e-05,0.006
"serving",1,7.20284656496247e-06,0.002
"ses",10,7.20284656496247e-05,0.008
"sese",2,1.44056931299249e-05,0.004
"seselja",2,1.44056931299249e-05,0.004
"seseseko",7,5.04199259547373e-05,0.006
"session",1,7.20284656496247e-06,0.002
"sestra",2,1.44056931299249e-05,0.004
"set",29,0.000208882550383912,0.034
"setb",1,7.20284656496247e-06,0.002
"setceenjluxyqqiolddnunxahinwqnvtubnqpimyodqpavrguvdvbhpugusnlml",1,7.20284656496247e-06,0.002
"setrate",1,7.20284656496247e-06,0.002
"sets",1,7.20284656496247e-06,0.002
"setting",2,1.44056931299249e-05,0.002
"settle",4,2.88113862598499e-05,0.008
"settled",6,4.32170793897748e-05,0.006
"settlement",27,0.000194476857253987,0.006
"settlements",4,2.88113862598499e-05,0.008
"settlementsblockquote",2,1.44056931299249e-05,0.004
"settop",2,1.44056931299249e-05,0.002
"setup",13,9.36370053445122e-05,0.02
"seuutqujocmonkfsjinmxhzoacwzmgittnhtbqazuyxuhouyefuzyffnc",1,7.20284656496247e-06,0.002
"seven",22,0.000158462624429174,0.02
"seventeen",2,1.44056931299249e-05,0.004
"seventh",4,2.88113862598499e-05,0.006
"seventy",4,2.88113862598499e-05,0.008
"several",35,0.000252099629773687,0.044
"severe",4,2.88113862598499e-05,0.006
"sevlkcljshnfhbywtnumriqrrspxqfmvmsftkofbibdkrxmuivyfuextyr",1,7.20284656496247e-06,0.002
"sex",26,0.000187274010689024,0.02
"sexabenteuer",1,7.20284656496247e-06,0.002
"sexage",1,7.20284656496247e-06,0.002
"sexiest",2,1.44056931299249e-05,0.004
"sexkontakte",1,7.20284656496247e-06,0.002
"sexkontakten",1,7.20284656496247e-06,0.002
"sexkontaktmagazin",1,7.20284656496247e-06,0.002
"sexshop",1,7.20284656496247e-06,0.002
"sexual",11,7.92313122145872e-05,0.008
"sexually",2,1.44056931299249e-05,0.004
"sexy",8,5.76227725196998e-05,0.016
"sfadmykeubhfdektfzpcizhggqbdfasbkwnicgafgmamdmmvrphkokajckkhqfgyb",1,7.20284656496247e-06,0.002
"sfazjlsffifvoekbxjbdudnulqnbrxlllraagciqyajdouycq",2,1.44056931299249e-05,0.004
"sfbabkeltkpwuvyuhomfhfcudcwikjxghmnobswsvkhtyhxloejcgzrbinfhhf",1,7.20284656496247e-06,0.002
"sfcrgwoxadepqaapyhzabzinhafcnubvdfrstvtlfydmcwgyyisqaaxmeabffrn",1,7.20284656496247e-06,0.002
"sfgupkzdizzaarhazhzrftvgcffeajjsfguopcxyshqqry",1,7.20284656496247e-06,0.002
"sfmbtlsvawtjabdawtwnoemdbpawbdawtwdwbxggngyahgyjoahgyjoahgyjgaiojy",1,7.20284656496247e-06,0.002
"sfnet",6,4.32170793897748e-05,0.012
"sfoasnqlqmzzsjobeuajrfmxpyzookewlxzmvdrwcwupxonfecckzizvew",1,7.20284656496247e-06,0.002
"sfontbfonttd",1,7.20284656496247e-06,0.002
"sfontbitd",1,7.20284656496247e-06,0.002
"sfszpozxtdxztkwgwobpppervorkurvoplkumfucdeshhesxsoznkoahfuy",2,1.44056931299249e-05,0.004
"sfxqcjzxjjqsutmqcrenlsrqgkimmzqmvemgphyiddasdoijylypeckgtsykikzww",1,7.20284656496247e-06,0.002
"sfyacpvatowgfiigdbbwduscanqcmmtycghmibfaqagkwzrmgvqagvqjavcmjapwvyibnodl",1,7.20284656496247e-06,0.002
"sfyvatxvncgimswoonizrkiochziiasscgiewcemrsawsgxtzfpursaws",1,7.20284656496247e-06,0.002
"sgmcgaimwdmdgagmbiaajbbkcudkavlalmcoywashgyjzcnaizjbacisaakwgibssimdrgah",1,7.20284656496247e-06,0.002
"sgmypptjbzyadqbziobywpcznghbplfllgcnscvwslpgasbyflaiigsdzfyymc",1,7.20284656496247e-06,0.002
"sgossqweylpfdxongtxllytjnmkamyrwrascyl",1,7.20284656496247e-06,0.002
"sgpaaaejglcaujqaeooqnwolmncmspqmcirgymxqrjgataqaeaaqsgnhnoaeobwmfakdhev",1,7.20284656496247e-06,0.002
"sgqmhujicghisatjacewkzmzyigjzcszikrijaljxtcqvijuitbehoymfdhsbu",1,7.20284656496247e-06,0.002
"sgrklcazljumcxvvddtgreqsidinkcifjhbswgohgedmyienelvivulcsigjawxlwluiak",1,7.20284656496247e-06,0.002
"sgtgdarnkvuatceiqfgoobyaovnerkhysefmthkarwcbdrhkhysqmdeekfwp",1,7.20284656496247e-06,0.002
"sgtzsbcyxnlzdxicjnciagicagicagtbwbjdwpdhkguhjvzjhbsaatsrvfvsvjftuvo",1,7.20284656496247e-06,0.002
"sgvsccbywzwquicbxzsbhcmugysaxncbzwfyigszcbmbjdwliduw",2,1.44056931299249e-05,0.004
"sgvsdmvawnhlcbzywzlxnlcmlmiibzaxplpsiyijawnihnyyziahrcdovlziwmincy",1,7.20284656496247e-06,0.002
"sgvsdmvawnhlcbzywzlxnlcmlmiibzaxplpsiyijqiakicagicagicagicagicbwawrlbybt",1,7.20284656496247e-06,0.002
"sgvuvtsvhvbpikovgxqoejgmdnxaolxoqosrgwbgjrgnhnuexnwyionzgwuf",1,7.20284656496247e-06,0.002
"sgvyzsdzihrozsbobrzxnihroawnigluierwrhmuievdybbugyfu",2,1.44056931299249e-05,0.004
"sgwsayudjhqbgwgsqwlkzkbkwodwcrajbbbykbexskrcvrqvjeqjvymtnfofttjotytnfof",1,7.20284656496247e-06,0.002
"sgyaauwtiywqhctpitboodtphiiyogrbioedaovqgzzamqgszglmdawqbvdhbiolo",1,7.20284656496247e-06,0.002
"sgyfujidrfdabrksalrqnmdyrfdbalzsrvghl",1,7.20284656496247e-06,0.002
"sgyyydblxkdjrqmcvtcxymkafzauwauuuwiidrsjunemvgoeaqyclhkyrwq",1,7.20284656496247e-06,0.002
"sgzfmzjvzsucqgfuypeadfxnbnqbzayxfnrdtfajkuffnoxseiqund",2,1.44056931299249e-05,0.004
"sgzfoiglyhewfewimimaaeanhaalhajwgafzuipeajuohiooaqzqacyghcipwa",1,7.20284656496247e-06,0.002
"shake",1,7.20284656496247e-06,0.002
"shall",28,0.000201679703818949,0.032
"shame",7,5.04199259547373e-05,0.006
"shangrila",29,0.000208882550383912,0.002
"shannon",1,7.20284656496247e-06,0.002
"shape",17,0.000122448391604362,0.034
"shapedrect",5,3.60142328248124e-05,0.002
"shapepoly",2,1.44056931299249e-05,0.004
"shaperect",1,7.20284656496247e-06,0.002
"share",35,0.000252099629773687,0.058
"shared",6,4.32170793897748e-05,0.012
"shares",14,0.000100839851909475,0.018
"sharing",5,3.60142328248124e-05,0.01
"sharingfontbtd",1,7.20284656496247e-06,0.002
"sharpen",1,7.20284656496247e-06,0.002
"sharper",2,1.44056931299249e-05,0.002
"shcfmvbzeekeoeqmorfvffhwumxjxaenprybwnrxwxgecibdqouuxwp",2,1.44056931299249e-05,0.004
"sheds",1,7.20284656496247e-06,0.002
"sheet",2,1.44056931299249e-05,0.002
"sheets",14,0.000100839851909475,0.014
"shelter",1,7.20284656496247e-06,0.002
"shenzhen",2,1.44056931299249e-05,0.002
"sheraton",2,1.44056931299249e-05,0.002
"sherman",1,7.20284656496247e-06,0.002
"shevbyucnhzkakzwtqhvyquygvzhxulklnlrffzzzzpimkgreaapqugnehjjfjyz",1,7.20284656496247e-06,0.002
"shioncomuserindexaspafftdqmimg",2,1.44056931299249e-05,0.002
"ship",3,2.16085396948874e-05,0.006
"shipbfontli",1,7.20284656496247e-06,0.002
"shipments",1,7.20284656496247e-06,0.002
"shipped",6,4.32170793897748e-05,0.01
"shipping",52,0.000374548021378049,0.052
"shippingbfontp",2,1.44056931299249e-05,0.004
"shippingbr",2,1.44056931299249e-05,0.004
"shippingfont",1,7.20284656496247e-06,0.002
"shippingfontibtd",3,2.16085396948874e-05,0.006
"shippinggtfontfontbtd",2,1.44056931299249e-05,0.004
"shippinghandling",1,7.20284656496247e-06,0.002
"shippinglipp",1,7.20284656496247e-06,0.002
"shirt",6,4.32170793897748e-05,0.012
"shirtsleeves",1,7.20284656496247e-06,0.002
"shizandra",1,7.20284656496247e-06,0.002
"shkycsillhqpkgajharwonppqouypqqwjholiejojbqylhssggekoubqiedsg",1,7.20284656496247e-06,0.002
"shock",3,2.16085396948874e-05,0.006
"shocked",7,5.04199259547373e-05,0.014
"shocking",2,1.44056931299249e-05,0.004
"shootout",1,7.20284656496247e-06,0.002
"shootouts",4,2.88113862598499e-05,0.008
"shop",23,0.000165665470994137,0.04
"shopnetscape",1,7.20284656496247e-06,0.002
"shoppers",2,1.44056931299249e-05,0.002
"shopping",11,7.92313122145872e-05,0.018
"shoppinge",1,7.20284656496247e-06,0.002
"shops",2,1.44056931299249e-05,0.004
"shores",1,7.20284656496247e-06,0.002
"short",23,0.000165665470994137,0.04
"shortcomings",1,7.20284656496247e-06,0.002
"shorten",1,7.20284656496247e-06,0.002
"shortest",5,3.60142328248124e-05,0.01
"shortly",2,1.44056931299249e-05,0.002
"shot",2,1.44056931299249e-05,0.004
"shotgun",3,2.16085396948874e-05,0.006
"shots",5,3.60142328248124e-05,0.01
"should",2,1.44056931299249e-05,0.002
"shouldb",3,2.16085396948874e-05,0.006
"shoulder",1,7.20284656496247e-06,0.002
"show",45,0.000324128095423311,0.05
"showcase",2,1.44056931299249e-05,0.002
"showed",1,7.20284656496247e-06,0.002
"showfonta",1,7.20284656496247e-06,0.002
"showfontb",1,7.20284656496247e-06,0.002
"showing",1,7.20284656496247e-06,0.002
"showli",4,2.88113862598499e-05,0.008
"shown",18,0.000129651238169325,0.02
"shows",18,0.000129651238169325,0.024
"shozvwlsevyfcugpwchfflkrslzgenhcupquaotjnzhjsxuemftllslqzjvhtjpcmk",1,7.20284656496247e-06,0.002
"shpjeeeqgiedmvgiwabhrhbqrgugkbbjrzjvwbggpaasaaelnzpywqeshlckqawiaegcy",1,7.20284656496247e-06,0.002
"shqdmipnidygihnwnunyzojtvwaocsnnafmwbwadanowiypikvphrjfwqtmvhs",1,7.20284656496247e-06,0.002
"shqshvlzwfretptttntqkmsyndkrufwnufazlksiyaobyaaaaaaaaaaaaafcvwyfklcu",1,7.20284656496247e-06,0.002
"shuffling",4,2.88113862598499e-05,0.008
"shut",1,7.20284656496247e-06,0.002
"shutgmamrzgjnayggiajzapazzxfwemvkslmzfwdktiompnepafgenbjdquuzr",1,7.20284656496247e-06,0.002
"shutting",1,7.20284656496247e-06,0.002
"shuttle",1,7.20284656496247e-06,0.002
"shvatili",2,1.44056931299249e-05,0.004
"shy",1,7.20284656496247e-06,0.002
"shysyqmddcdsgladfwwgccmarbsgaimwdafiqhqemwzpuweilvecjovyehgtksdnakgy",1,7.20284656496247e-06,0.002
