"Date","Stock","Close"
2008-08-25,"CLFD",1.33
2008-08-22,"CLFD",1.17
2008-08-21,"CLFD",1.18
2008-08-20,"CLFD",1.18
2008-08-19,"CLFD",1.18
2008-08-18,"CLFD",1.24
2008-08-15,"CLFD",1.19
2008-08-14,"CLFD",1.1
2008-08-13,"CLFD",1.03
2008-08-12,"CLFD",1.09
2008-08-11,"CLFD",1.21
2008-08-08,"CLFD",1.2
2008-08-07,"CLFD",1.18
2008-08-06,"CLFD",1.1
2008-08-05,"CLFD",1.2
2008-08-04,"CLFD",1.1
2008-08-01,"CLFD",1.2
2008-07-31,"CLFD",1.2
2008-07-30,"CLFD",1.15
2008-07-29,"CLFD",1.1
2008-07-28,"CLFD",1.1
2008-07-25,"CLFD",1.1
2008-07-24,"CLFD",1.19
2008-07-23,"CLFD",1.19
2008-07-22,"CLFD",1.18
2008-07-21,"CLFD",1.23
2008-07-18,"CLFD",1.3
2008-07-17,"CLFD",1.28
2008-07-16,"CLFD",1.12
2008-07-15,"CLFD",1.2
2008-07-14,"CLFD",1.15
2008-07-11,"CLFD",1.15
2008-07-10,"CLFD",1.33
2008-07-09,"CLFD",1.01
2008-07-08,"CLFD",1.23
2008-07-07,"CLFD",1.2
2008-07-03,"CLFD",1.36
2008-07-02,"CLFD",1.36
2008-07-01,"CLFD",1.2
2008-06-30,"CLFD",1.23
2008-06-27,"CLFD",1.2
2008-06-26,"CLFD",1.23
2008-06-25,"CLFD",1.38
2008-06-24,"CLFD",1.21
2008-06-23,"CLFD",1.21
2008-06-20,"CLFD",1.45
2008-06-19,"CLFD",1.36
2008-06-18,"CLFD",1.38
2008-06-17,"CLFD",1.42
2008-06-16,"CLFD",1.55
2008-06-13,"CLFD",1.51
2008-06-12,"CLFD",1.47
2008-06-11,"CLFD",1.42
2008-06-10,"CLFD",1.5
2008-06-09,"CLFD",1.66
2008-06-06,"CLFD",1.52
2008-06-05,"CLFD",1.47
2008-06-04,"CLFD",1.42
2008-06-03,"CLFD",1.38
2008-06-02,"CLFD",1.6
2008-05-30,"CLFD",1.5
2008-05-29,"CLFD",1.45
2008-05-28,"CLFD",1.41
2008-05-27,"CLFD",1.4
2008-05-23,"CLFD",1.5
2008-05-22,"CLFD",1.52
2008-05-21,"CLFD",1.65
2008-05-20,"CLFD",1.67
2008-05-19,"CLFD",1.75
2008-05-16,"CLFD",1.87
2008-05-15,"CLFD",1.7
2008-05-14,"CLFD",1.6
2008-05-13,"CLFD",1.61
2008-05-12,"CLFD",1.85
2008-05-09,"CLFD",1.7
2008-05-08,"CLFD",1.77
2008-05-07,"CLFD",1.71
2008-05-06,"CLFD",1.69
2008-05-05,"CLFD",1.59
2008-05-02,"CLFD",1.33
2008-05-01,"CLFD",1.35
2008-04-30,"CLFD",1.35
2008-04-29,"CLFD",1.36
2008-04-28,"CLFD",1.3
2008-04-25,"CLFD",1.31
2008-04-24,"CLFD",1.32
2008-04-23,"CLFD",1.32
2008-04-22,"CLFD",1.35
2008-04-21,"CLFD",1.36
2008-04-18,"CLFD",1.26
2008-04-17,"CLFD",1.19
2008-04-16,"CLFD",1.2
2008-04-15,"CLFD",1.15
2008-04-14,"CLFD",1.15
2008-04-11,"CLFD",1.15
2008-04-10,"CLFD",1.17
2008-04-09,"CLFD",1.13
2008-04-08,"CLFD",1.15
2008-04-07,"CLFD",1.15
2008-04-04,"CLFD",1.15
2008-04-03,"CLFD",1.15
2008-04-02,"CLFD",1.05
2008-04-01,"CLFD",1.03
2008-03-31,"CLFD",1.09
2008-03-28,"CLFD",1.18
2008-03-27,"CLFD",1.07
2008-03-26,"CLFD",1.09
2008-03-25,"CLFD",1.05
2008-03-24,"CLFD",1.05
2008-03-20,"CLFD",1.04
2008-03-19,"CLFD",1.07
2008-03-18,"CLFD",1.02
2008-03-17,"CLFD",1.01
2008-03-14,"CLFD",1
2008-03-13,"CLFD",1.04
2008-03-12,"CLFD",1
2008-03-11,"CLFD",1
2008-03-10,"CLFD",1
2008-03-07,"CLFD",1.05
2008-03-06,"CLFD",1.01
2008-03-05,"CLFD",1
2008-03-04,"CLFD",1
2008-03-03,"CLFD",1
2008-02-29,"CLFD",0.98
2008-02-28,"CLFD",0.96
2008-02-27,"CLFD",1.04
2008-02-26,"CLFD",1.05
2008-02-25,"CLFD",1.01
2008-02-22,"CLFD",1.04
2008-02-21,"CLFD",1.04
2008-02-20,"CLFD",1.02
2008-02-19,"CLFD",1.05
2008-02-15,"CLFD",1.05
2008-02-14,"CLFD",1.06
2008-02-13,"CLFD",1.04
2008-02-12,"CLFD",1.05
2008-02-11,"CLFD",1.02
2008-02-08,"CLFD",0.98
2008-02-07,"CLFD",1.05
2008-02-06,"CLFD",1.02
2008-02-05,"CLFD",1.04
2008-02-04,"CLFD",1.04
2008-02-01,"CLFD",1.04
2008-01-31,"CLFD",1
2008-01-30,"CLFD",1.03
2008-01-29,"CLFD",0.99
2008-01-28,"CLFD",1.01
2008-01-25,"CLFD",1.05
2008-01-24,"CLFD",0.99
2008-01-23,"CLFD",1.05
2008-01-22,"CLFD",1.04
2008-01-18,"CLFD",1.05
2008-01-17,"CLFD",1.04
2008-01-16,"CLFD",1.1
2008-01-15,"CLFD",1.05
2008-01-14,"CLFD",0.82
2008-01-11,"CLFD",0.86
2008-01-10,"CLFD",0.89
2008-01-09,"CLFD",0.87
2008-01-08,"CLFD",0.96
2008-01-07,"CLFD",0.98
2008-01-04,"CLFD",1
2008-01-03,"CLFD",1
2008-01-02,"CLFD",1
2007-12-31,"CLFD",1.01
2007-12-28,"CLFD",1
2007-12-27,"CLFD",0.96
2007-12-26,"CLFD",0.97
2007-12-24,"CLFD",1.01
2007-12-21,"CLFD",1.04
2007-12-20,"CLFD",1.05
2007-12-19,"CLFD",1.03
2007-12-18,"CLFD",1.05
2007-12-17,"CLFD",1.07
2007-12-14,"CLFD",1.04
2007-12-13,"CLFD",1.03
2007-12-12,"CLFD",1.01
2007-12-11,"CLFD",1.03
2007-12-10,"CLFD",1.06
2007-12-07,"CLFD",1.03
2007-12-06,"CLFD",0.99
2007-12-05,"CLFD",1.08
2007-12-04,"CLFD",1.05
2007-12-03,"CLFD",1.1
2007-11-30,"CLFD",1.02
2007-11-29,"CLFD",0.96
2007-11-28,"CLFD",1.05
2007-11-27,"CLFD",1.03
2007-11-26,"CLFD",1.02
2007-11-23,"CLFD",1.01
2007-11-21,"CLFD",0.98
2007-11-20,"CLFD",1
2007-11-19,"CLFD",1
2007-11-16,"CLFD",1.05
2007-11-15,"CLFD",0.99
2007-11-14,"CLFD",1.02
2007-11-13,"CLFD",0.97
2007-11-12,"CLFD",1.12
2007-11-09,"CLFD",1.07
2007-11-08,"CLFD",1.09
2007-11-07,"CLFD",1.05
2007-11-06,"CLFD",1.07
2007-11-05,"CLFD",1.14
2007-11-02,"CLFD",1.17
2007-11-01,"CLFD",1.16
2007-10-31,"CLFD",1.16
2007-10-30,"CLFD",1.18
2007-10-29,"CLFD",1.12
2007-10-26,"CLFD",1.12
2007-10-25,"CLFD",1.12
2007-10-24,"CLFD",1.1
2007-10-23,"CLFD",1.11
2007-10-22,"CLFD",1.19
2007-10-19,"CLFD",1.07
2007-10-18,"CLFD",1.12
2007-10-17,"CLFD",1.06
2007-10-16,"CLFD",1.05
2007-10-15,"CLFD",1.08
2007-10-12,"CLFD",1.02
2007-10-11,"CLFD",1.07
2007-10-10,"CLFD",1.08
2007-10-09,"CLFD",1.08
2007-10-08,"CLFD",1.05
2007-10-05,"CLFD",1.07
2007-10-04,"CLFD",1.01
2007-10-03,"CLFD",1.04
2007-10-02,"CLFD",1.05
2007-10-01,"CLFD",1.06
2007-09-28,"CLFD",1.04
2007-09-27,"CLFD",1.04
2007-09-26,"CLFD",1.02
2007-09-25,"CLFD",1.01
2007-09-24,"CLFD",1.01
2007-09-21,"CLFD",1.02
2007-09-20,"CLFD",1.03
2007-09-19,"CLFD",1.03
2007-09-18,"CLFD",1.03
2007-09-17,"CLFD",1
2007-09-14,"CLFD",1.06
2007-09-13,"CLFD",1.09
2007-09-12,"CLFD",1
2007-09-11,"CLFD",1.02
2007-09-10,"CLFD",1.04
2007-09-07,"CLFD",1.04
2007-09-06,"CLFD",1
2007-09-05,"CLFD",1
2007-09-04,"CLFD",1.03
2007-08-31,"CLFD",0.96
2007-08-30,"CLFD",1
2007-08-29,"CLFD",1.01
2007-08-28,"CLFD",1.03
2007-08-27,"CLFD",1.09
2007-08-24,"CLFD",1.03
2007-08-23,"CLFD",1.02
2007-08-22,"CLFD",1.01
2007-08-21,"CLFD",1
2007-08-20,"CLFD",1
2007-08-17,"CLFD",0.9
2007-08-16,"CLFD",0.9
2007-08-15,"CLFD",0.85
2007-08-14,"CLFD",0.81
2007-08-13,"CLFD",0.84
2007-08-10,"CLFD",0.75
2007-08-09,"CLFD",0.84
2007-08-08,"CLFD",0.81
2007-08-07,"CLFD",0.91
2007-08-06,"CLFD",0.88
2007-08-03,"CLFD",1.07
2007-08-02,"CLFD",1.06
2007-08-01,"CLFD",1.02
2007-07-31,"CLFD",1.09
2007-07-30,"CLFD",1
2007-07-27,"CLFD",1.1
2007-07-26,"CLFD",1.12
2007-07-25,"CLFD",1.11
2007-07-24,"CLFD",1.14
2007-07-23,"CLFD",1.14
2007-07-20,"CLFD",1.13
2007-07-19,"CLFD",1.11
2007-07-18,"CLFD",1.11
2007-07-17,"CLFD",1.11
2007-07-16,"CLFD",1.14
2007-07-13,"CLFD",1.13
2007-07-12,"CLFD",1.13
2007-07-11,"CLFD",1.12
2007-07-10,"CLFD",1.13
2007-07-09,"CLFD",1.16
2007-07-06,"CLFD",1.17
2007-07-05,"CLFD",1.12
2007-07-03,"CLFD",1.17
2007-07-02,"CLFD",1.12
2007-06-29,"CLFD",1.13
2007-06-28,"CLFD",1.12
2007-06-27,"CLFD",1.12
2007-06-26,"CLFD",1.17
2007-06-25,"CLFD",1.18
2007-06-22,"CLFD",1.18
2007-06-21,"CLFD",1.25
2007-06-20,"CLFD",1.21
2007-06-19,"CLFD",1.23
2007-06-18,"CLFD",1.25
2007-06-15,"CLFD",1.28
2007-06-14,"CLFD",1.28
2007-06-13,"CLFD",1.28
2007-06-12,"CLFD",1.25
2007-06-11,"CLFD",1.29
2007-06-08,"CLFD",1.24
2007-06-07,"CLFD",1.21
2007-06-06,"CLFD",1.27
2007-06-05,"CLFD",1.21
2007-06-04,"CLFD",1.29
2007-06-01,"CLFD",1.26
2007-05-31,"CLFD",1.27
2007-05-30,"CLFD",1.21
2007-05-29,"CLFD",1.28
2007-05-25,"CLFD",1.19
2007-05-24,"CLFD",1.19
2007-05-23,"CLFD",1.25
2007-05-22,"CLFD",1.29
2007-05-21,"CLFD",1.31
2007-05-18,"CLFD",1.34
2007-05-17,"CLFD",1.39
2007-05-16,"CLFD",1.28
2007-05-15,"CLFD",1.37
2007-05-14,"CLFD",1.3
2007-05-11,"CLFD",1.22
2007-05-10,"CLFD",1.32
2007-05-09,"CLFD",1.25
2007-05-08,"CLFD",1.33
2007-05-07,"CLFD",1.36
2007-05-04,"CLFD",1.33
2007-05-03,"CLFD",1.32
2007-05-02,"CLFD",1.48
2007-05-01,"CLFD",1.19
2007-04-30,"CLFD",1.22
2007-04-27,"CLFD",1.18
2007-04-26,"CLFD",1.22
2007-04-25,"CLFD",1.22
2007-04-24,"CLFD",1.24
2007-04-23,"CLFD",1.2
2007-04-20,"CLFD",1.23
2007-04-19,"CLFD",1.22
2007-04-18,"CLFD",1.22
2007-04-17,"CLFD",1.26
2007-04-16,"CLFD",1.22
2007-04-13,"CLFD",1.27
2007-04-12,"CLFD",1.21
2007-04-11,"CLFD",1.2
2007-04-10,"CLFD",1.25
2007-04-09,"CLFD",1.22
2007-04-05,"CLFD",1.25
2007-04-04,"CLFD",1.21
2007-04-03,"CLFD",1.24
2007-04-02,"CLFD",1.27
2007-03-30,"CLFD",1.22
2007-03-29,"CLFD",1.23
2007-03-28,"CLFD",1.24
2007-03-27,"CLFD",1.21
2007-03-26,"CLFD",1.25
2007-03-23,"CLFD",1.26
2007-03-22,"CLFD",1.22
2007-03-21,"CLFD",1.21
2007-03-20,"CLFD",1.29
2007-03-19,"CLFD",1.28
2007-03-16,"CLFD",1.25
2007-03-15,"CLFD",1.25
2007-03-14,"CLFD",1.27
2007-03-13,"CLFD",1.3
2007-03-12,"CLFD",1.27
2007-03-09,"CLFD",1.23
2007-03-08,"CLFD",1.3
2007-03-07,"CLFD",1.32
2007-03-06,"CLFD",1.27
2007-03-05,"CLFD",1.28
2007-03-02,"CLFD",1.29
2007-03-01,"CLFD",1.27
2007-02-28,"CLFD",1.3
2007-02-27,"CLFD",1.31
2007-02-26,"CLFD",1.45
2007-02-23,"CLFD",1.41
2007-02-22,"CLFD",1.38
2007-02-21,"CLFD",1.37
2007-02-20,"CLFD",1.37
2007-02-16,"CLFD",1.42
2007-02-15,"CLFD",1.4
2007-02-14,"CLFD",1.4
2007-02-13,"CLFD",1.38
2007-02-12,"CLFD",1.55
2007-02-09,"CLFD",1.5
2007-02-08,"CLFD",1.5
2007-02-07,"CLFD",1.44
2007-02-06,"CLFD",1.42
2007-02-05,"CLFD",1.43
2007-02-02,"CLFD",1.4
2007-02-01,"CLFD",1.47
2007-01-31,"CLFD",1.47
2007-01-30,"CLFD",1.47
2007-01-29,"CLFD",1.47
2007-01-26,"CLFD",1.44
2007-01-25,"CLFD",1.59
2007-01-24,"CLFD",1.67
2007-01-23,"CLFD",1.67
2007-01-22,"CLFD",1.54
2007-01-19,"CLFD",1.5
2007-01-18,"CLFD",1.46
2007-01-17,"CLFD",1.46
2007-01-16,"CLFD",1.45
2007-01-12,"CLFD",1.45
2007-01-11,"CLFD",1.45
2007-01-10,"CLFD",1.43
2007-01-09,"CLFD",1.43
2007-01-08,"CLFD",1.42
2007-01-05,"CLFD",1.43
2007-01-04,"CLFD",1.46
2007-01-03,"CLFD",1.46
2006-12-29,"CLFD",1.43
2006-12-28,"CLFD",1.45
2006-12-27,"CLFD",1.44
2006-12-26,"CLFD",1.4
2006-12-22,"CLFD",1.36
2006-12-21,"CLFD",1.37
2006-12-20,"CLFD",1.33
2006-12-19,"CLFD",1.34
2006-12-18,"CLFD",1.32
2006-12-15,"CLFD",1.34
2006-12-14,"CLFD",1.35
2006-12-13,"CLFD",1.39
2006-12-12,"CLFD",1.39
2006-12-11,"CLFD",1.39
2006-12-08,"CLFD",1.39
2006-12-07,"CLFD",1.34
2006-12-06,"CLFD",1.39
2006-12-05,"CLFD",1.39
2006-12-04,"CLFD",1.34
2006-12-01,"CLFD",1.47
2006-11-30,"CLFD",1.48
2006-11-29,"CLFD",1.48
2006-11-28,"CLFD",1.46
2006-11-27,"CLFD",1.48
2006-11-24,"CLFD",1.49
2006-11-22,"CLFD",1.49
2006-11-21,"CLFD",1.45
2006-11-20,"CLFD",1.46
2006-11-17,"CLFD",1.5
2006-11-16,"CLFD",1.48
2006-11-15,"CLFD",1.5
2006-11-14,"CLFD",1.54
2006-11-13,"CLFD",1.44
2006-11-10,"CLFD",1.45
2006-11-09,"CLFD",1.56
2006-11-08,"CLFD",1.47
2006-11-07,"CLFD",1.48
2006-11-06,"CLFD",1.41
2006-11-03,"CLFD",1.39
2006-11-02,"CLFD",1.4
2006-11-01,"CLFD",1.38
2006-10-31,"CLFD",1.4
2006-10-30,"CLFD",1.4
2006-10-27,"CLFD",1.34
2006-10-26,"CLFD",1.3
2006-10-25,"CLFD",1.33
2006-10-24,"CLFD",1.34
2006-10-23,"CLFD",1.36
2006-10-20,"CLFD",1.25
2006-10-19,"CLFD",1.26
2006-10-18,"CLFD",1.28
2006-10-17,"CLFD",1.44
2006-10-16,"CLFD",1.41
2006-10-13,"CLFD",1.3
2006-10-12,"CLFD",1.27
2006-10-11,"CLFD",1.26
2006-10-10,"CLFD",1.3
2006-10-09,"CLFD",1.3
2006-10-06,"CLFD",1.3
2006-10-05,"CLFD",1.3
2006-10-04,"CLFD",1.3
2006-10-03,"CLFD",1.35
2006-10-02,"CLFD",1.28
2006-09-29,"CLFD",1.26
2006-09-28,"CLFD",1.35
2006-09-27,"CLFD",1.33
2006-09-26,"CLFD",1.26
2006-09-25,"CLFD",1.4
2006-09-22,"CLFD",1.42
2006-09-21,"CLFD",1.3
2006-09-20,"CLFD",1.33
2006-09-19,"CLFD",1.41
2006-09-18,"CLFD",1.36
2006-09-15,"CLFD",1.45
2006-09-14,"CLFD",1.46
2006-09-13,"CLFD",1.41
2006-09-12,"CLFD",1.42
2006-09-11,"CLFD",1.42
2006-09-08,"CLFD",1.49
2006-09-07,"CLFD",1.59
2006-09-06,"CLFD",1.45
2006-09-05,"CLFD",1.39
2006-09-01,"CLFD",1.47
2006-08-31,"CLFD",1.45
2006-08-30,"CLFD",1.5
2006-08-29,"CLFD",1.32
2006-08-28,"CLFD",1.32
2006-08-25,"CLFD",1.23
2006-08-24,"CLFD",1.25
2006-08-23,"CLFD",1.3
2006-08-22,"CLFD",1.3
2006-08-21,"CLFD",1.29
2006-08-18,"CLFD",1.28
2006-08-17,"CLFD",1.29
2006-08-16,"CLFD",1.37
2006-08-15,"CLFD",1.37
2006-08-14,"CLFD",1.32
2006-08-11,"CLFD",1.37
2006-08-10,"CLFD",1.22
2006-08-09,"CLFD",1.26
2006-08-08,"CLFD",1.22
2006-08-07,"CLFD",1.21
2006-08-04,"CLFD",1.21
2006-08-03,"CLFD",1.22
2006-08-02,"CLFD",1.22
2006-08-01,"CLFD",1.27
2006-07-31,"CLFD",1.32
2006-07-28,"CLFD",1.24
2006-07-27,"CLFD",1.3
2006-07-26,"CLFD",1.32
2006-07-25,"CLFD",1.26
2006-07-24,"CLFD",1.24
2006-07-21,"CLFD",1.21
2006-07-20,"CLFD",1.28
2006-07-19,"CLFD",1.21
2006-07-18,"CLFD",1.31
2006-07-17,"CLFD",1.28
2006-07-14,"CLFD",1.22
2006-07-13,"CLFD",1.23
2006-07-12,"CLFD",1.3
2006-07-11,"CLFD",1.31
2006-07-10,"CLFD",1.31
2006-07-07,"CLFD",1.3
2006-07-06,"CLFD",1.26
2006-07-05,"CLFD",1.33
2006-07-03,"CLFD",1.28
2006-06-30,"CLFD",1.33
2006-06-29,"CLFD",1.26
2006-06-28,"CLFD",1.26
2006-06-27,"CLFD",1.25
2006-06-26,"CLFD",1.42
2006-06-23,"CLFD",1.47
2006-06-22,"CLFD",1.28
2006-06-21,"CLFD",1.28
2006-06-20,"CLFD",1.28
2006-06-19,"CLFD",1.25
2006-06-16,"CLFD",1.29
2006-06-15,"CLFD",1.29
2006-06-14,"CLFD",1.26
2006-06-13,"CLFD",1.26
2006-06-12,"CLFD",1.26
2006-06-09,"CLFD",1.35
2006-06-08,"CLFD",1.33
2006-06-07,"CLFD",1.33
2006-06-06,"CLFD",1.36
2006-06-05,"CLFD",1.53
2006-06-02,"CLFD",1.5
2006-06-01,"CLFD",1.42
2006-05-31,"CLFD",1.4
2006-05-30,"CLFD",1.47
2006-05-26,"CLFD",1.3
2006-05-25,"CLFD",1.26
2006-05-24,"CLFD",1.3
2006-05-23,"CLFD",1.3
2006-05-22,"CLFD",1.28
2006-05-19,"CLFD",1.35
2006-05-18,"CLFD",1.37
2006-05-17,"CLFD",1.38
2006-05-16,"CLFD",1.33
2006-05-15,"CLFD",1.5
2006-05-12,"CLFD",1.62
2006-05-11,"CLFD",1.63
2006-05-10,"CLFD",1.73
2006-05-09,"CLFD",1.68
2006-05-08,"CLFD",1.64
2006-05-05,"CLFD",1.61
2006-05-04,"CLFD",1.55
2006-05-03,"CLFD",1.54
2006-05-02,"CLFD",1.55
2006-05-01,"CLFD",1.62
2006-04-28,"CLFD",1.57
2006-04-27,"CLFD",1.64
2006-04-26,"CLFD",1.57
2006-04-25,"CLFD",1.52
2006-04-24,"CLFD",1.67
2006-04-21,"CLFD",1.9
2006-04-20,"CLFD",1.95
2006-04-19,"CLFD",2.1
2006-04-18,"CLFD",2.19
2006-04-17,"CLFD",2.22
2006-04-13,"CLFD",2.11
2006-04-12,"CLFD",2.23
2006-04-11,"CLFD",1.82
2006-04-10,"CLFD",1.92
2006-04-07,"CLFD",1.92
2006-04-06,"CLFD",1.88
2006-04-05,"CLFD",1.84
2006-04-04,"CLFD",1.85
2006-04-03,"CLFD",1.88
2006-03-31,"CLFD",1.95
2006-03-30,"CLFD",2
2006-03-29,"CLFD",2.01
2006-03-28,"CLFD",1.86
2006-03-27,"CLFD",1.77
2006-03-24,"CLFD",1.78
2006-03-23,"CLFD",1.73
2006-03-22,"CLFD",1.75
2006-03-21,"CLFD",1.79
2006-03-20,"CLFD",1.9
2006-03-17,"CLFD",1.77
2006-03-16,"CLFD",1.8
2006-03-15,"CLFD",1.85
2006-03-14,"CLFD",1.72
2006-03-13,"CLFD",1.6
2006-03-10,"CLFD",1.64
2006-03-09,"CLFD",1.64
2006-03-08,"CLFD",1.63
2006-03-07,"CLFD",1.64
2006-03-06,"CLFD",1.82
2006-03-03,"CLFD",1.5
2006-03-02,"CLFD",1.44
2006-03-01,"CLFD",1.35
2006-02-28,"CLFD",1.25
2006-02-27,"CLFD",1.34
2006-02-24,"CLFD",1.3
2006-02-23,"CLFD",1.33
2006-02-22,"CLFD",1.4
2006-02-21,"CLFD",1.35
2006-02-17,"CLFD",1.37
2006-02-16,"CLFD",1.4
2006-02-15,"CLFD",1.41
2006-02-14,"CLFD",1.44
2006-02-13,"CLFD",1.4
2006-02-10,"CLFD",1.46
2006-02-09,"CLFD",1.46
2006-02-08,"CLFD",1.45
2006-02-07,"CLFD",1.25
2006-02-06,"CLFD",1.25
2006-02-03,"CLFD",1.25
2006-02-02,"CLFD",1.26
2006-02-01,"CLFD",1.26
2006-01-31,"CLFD",1.29
2006-01-30,"CLFD",1.34
2006-01-27,"CLFD",1.26
2006-01-26,"CLFD",1.35
2006-01-25,"CLFD",1.27
2006-01-24,"CLFD",1.25
2006-01-23,"CLFD",1.23
2006-01-20,"CLFD",1.21
2006-01-19,"CLFD",1.21
2006-01-18,"CLFD",1.17
2006-01-17,"CLFD",1.18
2006-01-13,"CLFD",1.2
2006-01-12,"CLFD",1.21
2006-01-11,"CLFD",1.2
2006-01-10,"CLFD",1.21
2006-01-09,"CLFD",1.21
2006-01-06,"CLFD",1.3
2006-01-05,"CLFD",1.32
2006-01-04,"CLFD",1.36
2006-01-03,"CLFD",1.38
2005-12-30,"CLFD",1.35
2005-12-29,"CLFD",1.3
2005-12-28,"CLFD",1.24
2005-12-27,"CLFD",1.24
2005-12-23,"CLFD",1.13
2005-12-22,"CLFD",1.13
2005-12-21,"CLFD",1.21
2005-12-20,"CLFD",1.18
2005-12-19,"CLFD",1.16
2005-12-16,"CLFD",1.21
2005-12-15,"CLFD",1.15
2005-12-14,"CLFD",1.1
2005-12-13,"CLFD",1.2
2005-12-12,"CLFD",1.2
2005-12-09,"CLFD",1.12
2005-12-08,"CLFD",1.12
2005-12-07,"CLFD",1.15
2005-12-06,"CLFD",1.2
2005-12-05,"CLFD",1.15
2005-12-02,"CLFD",1.12
2005-12-01,"CLFD",1.15
2005-11-30,"CLFD",1.18
2005-11-29,"CLFD",1.2
2005-11-28,"CLFD",1.21
2005-11-25,"CLFD",1.23
2005-11-23,"CLFD",1.19
2005-11-22,"CLFD",1.22
2005-11-21,"CLFD",1.25
2005-11-18,"CLFD",1.22
2005-11-17,"CLFD",1.18
2005-11-16,"CLFD",1.18
2005-11-15,"CLFD",1.2
2005-11-14,"CLFD",1.16
2005-11-11,"CLFD",1.2
2005-11-10,"CLFD",1.2
2005-11-09,"CLFD",1.2
2005-11-08,"CLFD",1.21
2005-11-07,"CLFD",1.2
2005-11-04,"CLFD",1.2
2005-11-03,"CLFD",1.2
2005-11-02,"CLFD",1.25
2005-11-01,"CLFD",1.2
2005-10-31,"CLFD",1.21
2005-10-28,"CLFD",1.2
2005-10-27,"CLFD",1.23
2005-10-26,"CLFD",1.2
2005-10-25,"CLFD",1.27
2005-10-24,"CLFD",1.2
2005-10-21,"CLFD",1.2
2005-10-20,"CLFD",1.28
2005-10-19,"CLFD",1.2
2005-10-18,"CLFD",1.2
2005-10-17,"CLFD",1.24
2005-10-14,"CLFD",1.2
2005-10-13,"CLFD",1.3
2005-10-12,"CLFD",1.25
2005-10-11,"CLFD",1.2
2005-10-10,"CLFD",1.2
2005-10-07,"CLFD",1.22
2005-10-06,"CLFD",1.22
2005-10-05,"CLFD",1.28
2005-10-04,"CLFD",1.28
2005-10-03,"CLFD",1.29
2005-09-30,"CLFD",1.28
2005-09-29,"CLFD",1.27
2005-09-28,"CLFD",1.3
2005-09-27,"CLFD",1.3
2005-09-26,"CLFD",1.22
2005-09-23,"CLFD",1.32
2005-09-22,"CLFD",1.32
2005-09-21,"CLFD",1.3
2005-09-20,"CLFD",1.4
2005-09-19,"CLFD",1.39
2005-09-16,"CLFD",1.39
2005-09-15,"CLFD",1.27
2005-09-14,"CLFD",1.39
2005-09-13,"CLFD",1.28
2005-09-12,"CLFD",1.28
2005-09-09,"CLFD",1.35
2005-09-08,"CLFD",1.2
2005-09-07,"CLFD",1.2
2005-09-06,"CLFD",1.2
2005-09-02,"CLFD",1.18
2005-09-01,"CLFD",1.2
2005-08-31,"CLFD",1.22
2005-08-30,"CLFD",1.28
2005-08-29,"CLFD",1.34
2005-08-26,"CLFD",1.34
2005-08-25,"CLFD",1.34
2005-08-24,"CLFD",1.33
2005-08-23,"CLFD",1.38
2005-08-22,"CLFD",1.35
2005-08-19,"CLFD",1.41
2005-08-18,"CLFD",1.3
2005-08-17,"CLFD",1.26
2005-08-16,"CLFD",1.48
2005-08-15,"CLFD",1.48
2005-08-12,"CLFD",1.3
2005-08-11,"CLFD",1.4
2005-08-10,"CLFD",1.36
2005-08-09,"CLFD",1.37
2005-08-08,"CLFD",1.3
2005-08-05,"CLFD",1.33
2005-08-04,"CLFD",1.45
2005-08-03,"CLFD",1.27
2005-08-02,"CLFD",1.29
2005-08-01,"CLFD",1.32
2005-07-29,"CLFD",1.31
2005-07-28,"CLFD",1.22
2005-07-27,"CLFD",1.27
2005-07-26,"CLFD",1.23
2005-07-25,"CLFD",1.24
2005-07-22,"CLFD",1.32
2005-07-21,"CLFD",1.32
2005-07-20,"CLFD",1.28
2005-07-19,"CLFD",1.25
2005-07-18,"CLFD",1.3
2005-07-15,"CLFD",1.3
2005-07-14,"CLFD",1.32
2005-07-13,"CLFD",1.27
2005-07-12,"CLFD",1.28
2005-07-11,"CLFD",1.28
2005-07-08,"CLFD",1.27
2005-07-07,"CLFD",1.23
2005-07-06,"CLFD",1.39
2005-07-05,"CLFD",1.25
2005-07-01,"CLFD",1.34
2005-06-30,"CLFD",1.33
2005-06-29,"CLFD",1.39
2005-06-28,"CLFD",1.31
2005-06-27,"CLFD",1.31
2005-06-24,"CLFD",1.42
2005-06-23,"CLFD",1.49
2005-06-22,"CLFD",1.47
2005-06-21,"CLFD",1.33
2005-06-20,"CLFD",1.35
2005-06-17,"CLFD",1.36
2005-06-16,"CLFD",1.35
2005-06-15,"CLFD",1.51
2005-06-14,"CLFD",1.31
2005-06-13,"CLFD",1.31
2005-06-10,"CLFD",1.37
2005-06-09,"CLFD",1.37
2005-06-08,"CLFD",1.37
2005-06-07,"CLFD",1.45
2005-06-06,"CLFD",1.42
2005-06-03,"CLFD",1.48
2005-06-02,"CLFD",1.43
2005-06-01,"CLFD",1.48
2005-05-31,"CLFD",1.58
2005-05-27,"CLFD",1.62
2005-05-26,"CLFD",1.58
2005-05-25,"CLFD",1.53
2005-05-24,"CLFD",1.53
2005-05-23,"CLFD",1.52
2005-05-20,"CLFD",1.36
2005-05-19,"CLFD",1.37
2005-05-18,"CLFD",1.2
2005-05-17,"CLFD",1.31
